# Result_no_control/output_current_end.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE36,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE37,0.000000,-0.291184,0.000000,3.210138,0.000000,1.609256
LINE38,1.449350,-0.841478,0.000000,2.341352,0.000000,1.607344
LINE39,0.000000,0.265845,0.234091,3.347239,0.000000,1.624920
LINE40,0.000000,1.741377,0.238271,3.347239,0.000000,4.708621
LINE41,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE42,0.000000,3.133710,0.000000,3.828065,0.000000,2.971679
LINE43,0.000000,-0.612935,0.000000,3.116661,0.000000,1.608283
LINE44,1.449350,-0.841478,0.000000,2.767581,0.000000,1.602244
LINE45,0.000000,0.786859,0.234091,3.347239,0.000000,1.609427
LINE46,0.000000,2.769277,0.238271,3.347239,0.000000,-1.522906
LINE47,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE48,0.000000,3.039936,0.000000,3.899972,0.000000,2.917777
LINE49,0.000000,-1.007726,0.000000,2.794910,0.000000,4.688434
LINE50,1.449350,-0.841478,0.000000,1.590265,0.000000,4.615865
LINE51,0.000000,1.281809,0.234091,3.347239,0.000000,4.600717
LINE52,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE53,0.000000,0.041940,0.000000,0.438096,0.000000,0.549845
LINE54,0.000000,3.075299,0.000000,3.538841,0.000000,2.819721
LINE55,0.000000,-0.920987,0.000000,2.588586,0.000000,3.116661
LINE56,1.449350,-0.841478,0.000000,0.253897,0.000000,4.626622
LINE57,0.000000,-0.429840,0.234091,3.347239,0.000000,4.399562
LINE58,9.925073,-0.841136,15.176963,3.347787,11.579056,1.252475
LINE59,0.000000,0.497588,0.000000,0.497588,0.000000,-0.663530
LINE60,0.000000,2.954140,0.000000,3.660654,0.000000,2.198052
LINE61,0.000000,4.099454,0.000000,2.576241,0.000000,1.607310
LINE62,1.449350,-0.841478,0.000000,1.097306,0.000000,-1.523332
LINE63,0.000000,1.666218,0.234091,3.347239,0.000000,4.596128
LINE64,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE65,2.164479,-0.841279,0.000000,-0.118919,0.000000,-1.346588
LINE66,0.000000,0.136196,0.000000,1.700935,0.000000,-0.486765
LINE67,0.000000,2.875014,0.000000,3.720400,0.000000,2.380485
LINE68,0.000000,3.902059,0.000000,2.576241,0.000000,3.116661
LINE69,1.449350,-0.841478,0.000000,3.209694,0.000000,3.959608
LINE70,0.000000,2.852407,0.234091,3.347239,0.000000,1.745232
LINE71,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE72,0.204742,-0.841286,0.000000,1.077291,0.000000,-0.730543
LINE73,1.959737,-0.841278,0.000000,-1.126916,0.000000,1.452216
LINE74,0.000000,0.495765,0.000000,2.473966,0.000000,1.103730
LINE75,0.000000,3.018612,0.000000,3.835548,0.000000,2.848369
LINE76,0.000000,3.546423,0.000000,2.653013,0.000000,4.279152
LINE77,0.000000,2.885830,0.234091,3.347239,0.000000,4.639635
LINE78,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE79,0.000000,-0.366779,0.000000,2.503570,0.000000,0.862483
LINE80,0.000000,3.007305,0.000000,3.972419,0.000000,2.614286
LINE81,0.000000,3.554997,0.000000,2.593382,0.000000,2.074424
LINE82,0.000000,2.156710,0.234091,3.347239,0.000000,4.658811
LINE83,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE84,0.000000,-1.100610,0.000000,-1.100610,0.000000,-1.550334
LINE85,0.000000,2.996708,0.000000,3.961054,0.000000,2.590802
LINE86,0.000000,3.580308,0.000000,2.721870,0.000000,1.698000
LINE87,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE88,0.000000,2.939962,0.000000,2.939962,0.000000,-0.144492
LINE89,0.000000,3.019430,0.000000,3.974391,0.000000,2.752771
LINE90,0.000000,3.902059,0.000000,2.704250,0.000000,1.666371
LINE91,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE92,0.000000,3.055249,0.000000,4.104689,0.000000,2.633794
LINE93,0.000000,1.545864,0.000000,2.951512,0.000000,1.558559
LINE94,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE95,0.000000,2.948090,0.000000,3.981427,0.000000,3.645585
LINE96,0.000000,1.545864,0.000000,2.133867,0.000000,-1.544017
LINE97,7.760594,-0.841097,15.176963,3.347787,11.579055,1.252475
LINE98,0.000000,2.490194,0.000000,3.445019,0.000000,3.651163
LINE99,0.000000,2.653013,0.000000,0.000000,0.000000,-1.548888
LINE100,7.760594,-0.841097,15.176963,3.347787,11.579056,1.252475
LINE101,0.000000,1.488153,0.000000,3.668300,0.000000,3.978813
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE103,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE104,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE105,0.000000,2.127872,0.000000,3.754426,0.000000,3.750946
LINE106,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE107,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE108,0.000000,2.698206,0.000000,3.612711,0.000000,3.830999
LINE109,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE110,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE111,0.000000,2.866502,0.000000,3.599441,0.000000,3.971846
LINE112,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE113,7.543317,-0.841092,13.892135,3.347807,11.135841,1.252473
LINE114,0.000000,2.867670,0.000000,3.601398,0.000000,3.975340
LINE115,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE116,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE117,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE118,0.000000,3.074920,0.000000,3.578291,0.000000,3.968621
LINE119,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE120,0.000000,2.604271,0.000000,-0.051242,0.000000,4.689166
LINE121,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE122,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE123,0.000000,2.861775,0.000000,3.605070,0.000000,3.954983
LINE124,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE125,0.000000,2.653013,0.000000,-0.058253,0.000000,4.679645
LINE126,0.213108,-0.841221,4.551936,3.347737,2.752350,1.252491
LINE127,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE128,0.000000,2.509331,0.000000,3.574706,0.000000,4.030519
LINE129,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE130,0.000000,2.505935,0.000000,0.025026,0.000000,4.683876
LINE131,0.213108,-0.841221,0.000000,2.429051,0.000000,1.612236
LINE132,0.000000,2.316100,4.551936,3.347737,2.752350,1.252491
LINE133,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE134,0.000000,2.292655,0.000000,3.513015,0.000000,3.903472
LINE135,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE136,0.000000,2.473160,0.000000,-0.024932,0.000000,4.697780
LINE137,0.213108,-0.841221,0.000000,2.447603,0.000000,1.611166
LINE138,0.000000,2.314766,4.551936,3.347737,2.752350,1.252491
LINE139,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE140,0.000000,2.476977,0.000000,3.501056,0.000000,3.819614
LINE141,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE142,0.000000,2.291284,0.000000,0.089945,0.000000,4.697589
LINE143,0.213108,-0.841221,0.000000,2.308468,0.000000,1.594672
LINE144,0.000000,2.303924,4.551936,3.347737,2.752350,1.252491
LINE145,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE146,0.000000,3.610470,0.000000,3.445611,0.000000,3.760733
LINE147,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE148,0.000000,2.272507,0.000000,0.016711,0.000000,4.693316
LINE149,0.213108,-0.841221,0.000000,1.826396,0.000000,1.631981
LINE150,0.000000,2.223468,0.000000,0.322608,2.752350,1.252491
LINE151,0.000000,3.302957,4.551936,3.347737,0.000000,4.659012
LINE152,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE153,0.000000,2.917076,0.000000,3.352163,0.000000,4.307167
LINE154,0.217277,-0.841246,1.284828,3.347567,0.443215,1.252520
LINE155,0.000000,2.331263,0.000000,-0.024932,0.000000,4.698199
LINE156,0.213108,-0.841221,0.000000,1.523554,0.000000,1.718808
LINE157,0.000000,2.224364,0.000000,0.313638,2.752350,1.252491
LINE158,0.000000,3.225588,4.551936,3.347737,0.000000,4.659364
LINE159,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE160,0.000000,-0.308338,0.000000,0.154793,0.000000,2.379626
LINE161,0.000000,1.959264,0.878883,3.347571,0.000000,4.564229
LINE162,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE163,0.000000,2.331263,0.000000,-0.024932,0.000000,4.700152
LINE164,0.213108,-0.841221,0.000000,1.892305,0.000000,1.632235
LINE165,0.000000,2.219305,0.000000,0.316866,2.752350,1.252491
LINE166,0.000000,3.235610,4.551936,3.347737,0.000000,4.650752
LINE167,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE168,0.000000,0.535792,0.000000,0.535792,0.000000,4.194043
LINE169,0.000000,1.616266,0.878883,3.347571,0.000000,4.633029
LINE170,0.217277,-0.841246,0.405946,3.347559,0.443215,1.252520
LINE171,0.000000,1.824164,0.000000,-0.124601,0.000000,-1.560099
LINE172,0.213108,-0.841221,0.000000,1.581588,0.000000,1.917170
LINE173,0.000000,2.024738,0.000000,0.303839,0.000000,4.552014
LINE174,0.000000,3.602695,0.000000,3.416669,2.752350,1.252491
LINE175,0.000000,2.985210,4.551936,3.347737,0.000000,4.611789
LINE176,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE177,0.000000,3.682790,0.878883,3.347571,0.000000,-1.562257
LINE178,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.052195
LINE179,0.000000,2.849822,0.000000,3.466880,0.443215,1.252520
LINE180,0.000000,0.871123,0.000000,-0.810330,0.000000,-1.546614
LINE181,0.213108,-0.841221,0.000000,1.394748,0.000000,1.773756
LINE182,0.000000,1.918269,0.000000,0.258740,0.000000,4.531929
LINE183,0.000000,3.586296,0.000000,3.415562,2.752350,1.252491
LINE184,0.000000,2.993240,4.551936,3.347737,0.000000,4.622274
LINE185,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE186,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.054796
LINE187,0.000000,2.762252,0.000000,3.464762,0.443215,1.252520
LINE188,0.000000,0.957862,0.000000,-0.269911,0.000000,-1.533796
LINE189,0.213108,-0.841221,0.000000,1.761778,0.000000,1.610999
LINE190,0.000000,3.711838,0.000000,-0.456378,0.000000,4.434913
LINE191,0.000000,2.270626,0.000000,0.157668,0.000000,4.615346
LINE192,0.000000,3.664434,0.000000,3.449849,2.752350,1.252491
LINE193,0.000000,2.987796,4.551936,3.347737,0.000000,4.662833
LINE194,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE195,0.217277,-0.841246,0.405946,3.347559,0.000000,-1.060506
LINE196,0.000000,2.631311,0.000000,0.723670,0.221607,1.252520
LINE197,0.000000,2.960259,0.000000,3.505316,0.221607,1.252520
LINE198,0.000000,0.957862,0.000000,-0.024932,0.000000,4.708938
LINE199,0.213108,-0.841221,0.000000,1.755141,0.000000,1.550019
LINE200,0.000000,3.794648,0.000000,2.517443,0.000000,1.265999
LINE201,0.000000,2.750086,0.000000,0.151417,0.000000,-1.483168
LINE202,0.000000,3.493325,0.000000,3.366452,2.752350,1.252491
LINE203,0.000000,2.945292,4.551936,3.347737,0.000000,4.670085
LINE204,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE205,0.217277,-0.841246,0.000000,-0.916026,0.000000,4.584090
LINE206,0.000000,2.434801,0.405946,3.347559,0.000000,-1.296783
LINE207,0.000000,3.561357,0.000000,-0.134030,0.221607,1.252520
LINE208,0.000000,2.828565,0.000000,3.641754,0.221607,1.252520
LINE209,0.000000,3.116661,0.000000,0.438716,0.000000,1.595628
LINE210,0.213108,-0.841221,0.000000,2.233077,0.000000,1.548602
LINE211,0.000000,2.465231,0.000000,0.552775,0.000000,-1.122333
LINE212,0.000000,3.491023,0.000000,3.333797,2.752350,1.252491
LINE213,0.000000,2.922237,4.551936,3.347737,0.000000,4.683613
LINE214,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE215,0.217277,-0.841246,0.000000,0.072141,0.000000,1.880717
LINE216,0.000000,2.415788,0.405946,3.347559,0.000000,-1.266424
LINE217,0.000000,2.026659,0.000000,3.407697,0.221607,1.252520
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE219,0.213108,-0.841221,0.000000,2.248475,0.000000,1.561946
LINE220,0.000000,2.263751,0.000000,0.500655,0.000000,4.516886
LINE221,0.000000,3.468266,0.000000,3.356526,2.752350,1.252491
LINE222,0.000000,2.870818,4.551936,3.347737,0.000000,-1.535808
LINE223,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE224,0.217277,-0.841246,0.000000,0.191856,0.000000,1.505730
LINE225,0.000000,2.153869,0.405946,3.347559,0.000000,4.710094
LINE226,0.000000,2.780163,0.000000,3.256512,0.221607,1.252520
LINE227,0.213108,-0.841221,0.000000,0.603322,0.000000,1.516304
LINE228,0.000000,2.225120,0.000000,0.589589,0.000000,-1.493729
LINE229,0.000000,3.464669,0.000000,3.348571,2.752350,1.252491
LINE230,0.000000,2.772299,4.551936,3.347737,0.000000,1.425994
LINE231,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE232,0.000000,-0.313861,0.405946,3.347559,0.000000,1.586286
LINE233,0.000000,3.708764,0.000000,3.266684,0.000000,1.293516
LINE234,0.000000,0.018211,0.000000,4.328532,0.221607,1.252520
LINE235,0.213108,-0.841221,0.000000,3.725648,0.000000,1.476335
LINE236,0.000000,2.287263,0.000000,0.597922,0.000000,4.341305
LINE237,0.000000,3.574449,0.000000,3.304005,2.752350,1.252491
LINE238,0.000000,2.734602,4.551936,3.347737,0.000000,4.586583
LINE239,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE240,0.000000,-0.260036,0.405946,3.347559,0.000000,1.553074
LINE241,0.000000,0.836551,0.000000,3.462132,0.221607,1.252520
LINE242,0.213108,-0.841221,0.000000,3.581324,0.000000,1.518731
LINE243,0.000000,1.837123,0.000000,3.468130,0.000000,3.790544
LINE244,0.000000,3.640079,0.000000,3.322463,2.752350,1.252491
LINE245,0.000000,2.790122,4.551936,3.347737,0.000000,-1.555738
LINE246,7.330209,-0.841089,9.340199,3.347841,8.383491,1.252467
LINE247,0.000000,0.778852,0.200880,3.347559,0.000000,4.697566
LINE248,0.000000,-1.080012,0.205065,3.347559,0.000000,4.702450
LINE249,0.000000,2.712439,0.000000,0.735791,0.221607,1.252520
LINE250,0.213108,-0.841221,0.000000,-0.779888,0.000000,1.538516
LINE251,0.000000,1.466280,0.000000,0.438231,0.000000,4.001898
LINE252,0.000000,3.574106,0.000000,3.204860,2.752350,1.252491
LINE253,0.000000,2.803157,4.551936,3.347737,0.000000,-1.533586
LINE254,0.647824,-0.841193,0.000000,-0.835253,0.000000,4.646199
LINE255,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE256,0.000000,-0.176539,0.000000,2.703890,0.221607,1.252520
LINE257,0.213108,-0.841221,0.000000,4.354409,0.000000,1.570641
LINE258,0.000000,1.484519,0.000000,2.283823,0.000000,2.926215
LINE259,0.000000,3.552779,0.000000,3.231724,2.752350,1.252491
LINE260,0.000000,2.788864,4.551936,3.347737,0.000000,-1.504387
LINE261,0.647824,-0.841193,0.000000,-0.898525,0.000000,4.610113
LINE262,6.682385,-0.841079,9.340199,3.347841,8.383491,1.252467
LINE263,0.000000,1.558065,0.000000,-0.539369,0.221607,1.252520
LINE264,0.213108,-0.841221,0.000000,-0.244148,0.000000,1.535997
LINE265,0.000000,0.750798,0.000000,2.095621,0.000000,2.776000
LINE266,0.000000,3.604888,0.000000,3.260109,2.752350,1.252491
LINE267,0.000000,4.209466,4.363517,3.347738,0.000000,-1.508419
LINE268,0.000000,2.476265,0.188419,3.347706,0.000000,-1.558473
LINE269,0.647824,-0.841193,0.000000,-0.926038,0.000000,4.629462
LINE270,0.000000,-1.341479,0.000000,-0.971275,0.209168,1.252455
LINE271,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE272,0.213108,-0.841221,0.000000,-1.560454,0.000000,1.723044
LINE273,0.000000,1.635517,0.000000,-1.323224,0.000000,3.761472
LINE274,0.000000,3.374508,0.000000,3.160544,2.752350,1.252491
LINE275,0.000000,-0.810574,4.363517,3.347738,0.000000,-1.423139
LINE276,0.000000,2.492449,0.188419,3.347706,0.000000,4.683441
LINE277,0.647824,-0.841193,0.000000,-0.526117,0.000000,4.696383
LINE278,0.000000,1.157951,0.000000,-0.796109,0.209168,1.252455
LINE279,6.682385,-0.841079,9.340199,3.347841,8.174323,1.252468
LINE280,0.213108,-0.841221,0.000000,1.890868,0.000000,1.518513
LINE281,0.000000,0.110016,0.000000,-1.486841,0.000000,4.664294
LINE282,0.000000,3.233267,0.000000,3.161880,2.752350,1.252491
LINE283,0.000000,2.453952,0.188419,3.347706,0.000000,-1.553067
LINE284,0.647824,-0.841193,0.000000,-0.457488,0.000000,4.688253
LINE285,0.000000,-0.296230,0.000000,-1.502688,0.209168,1.252455
LINE286,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE287,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE288,0.213108,-0.841221,0.000000,3.504153,0.000000,0.683903
LINE289,0.000000,0.707724,0.000000,0.707724,0.000000,-0.718359
LINE290,0.000000,-1.385385,0.000000,3.411889,0.225870,1.252484
LINE291,0.000000,3.306913,0.000000,3.261488,2.526480,1.252492
LINE292,0.000000,2.428609,0.188419,3.347706,0.000000,4.681688
LINE293,0.647824,-0.841193,0.000000,-0.535751,0.000000,-1.551198
LINE294,0.000000,-0.863484,0.000000,4.138414,0.209168,1.252455
LINE295,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE296,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE297,0.000000,-1.546797,0.000000,-1.421146,0.225870,1.252484
LINE298,0.000000,4.636295,0.000000,3.259141,2.526480,1.252492
LINE299,0.000000,2.239590,0.188419,3.347706,0.000000,2.206922
LINE300,0.647824,-0.841193,0.000000,-0.512471,0.000000,-1.507679
LINE301,0.000000,-1.042376,0.000000,4.652852,0.209168,1.252455
LINE302,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE303,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE304,0.000000,3.148008,0.000000,-1.247228,0.225870,1.252484
LINE305,0.000000,-0.131160,0.000000,4.353668,2.526480,1.252492
LINE306,0.000000,2.701789,0.188419,3.347706,0.000000,1.858867
LINE307,0.647824,-0.841193,0.000000,-0.737948,0.000000,1.257597
LINE308,0.000000,4.530560,0.000000,4.580689,0.209168,1.252455
LINE309,1.826822,-0.841043,4.651116,3.347823,1.179957,1.252367
LINE310,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE311,0.000000,1.794471,0.000000,-0.083662,0.225870,1.252484
LINE312,0.000000,3.353700,0.000000,-0.538679,2.526480,1.252492
LINE313,0.000000,4.519104,0.188419,3.347706,0.000000,4.588353
LINE314,0.647824,-0.841193,0.000000,-0.826580,0.000000,-1.297290
LINE315,0.000000,2.602431,0.000000,-1.544085,0.209168,1.252455
LINE316,0.259136,-0.841159,0.000000,1.461127,0.000000,-1.558711
LINE317,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE318,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE319,0.000000,-0.137709,0.000000,-1.242087,0.225870,1.252484
LINE320,0.000000,0.939319,0.000000,0.454326,2.526480,1.252492
LINE321,0.647824,-0.841193,0.000000,-0.566021,0.000000,-0.931286
LINE322,0.000000,3.004070,0.000000,0.621863,0.209168,1.252455
LINE323,0.259136,-0.841159,0.000000,1.686669,0.000000,4.701491
LINE324,1.567686,-0.841024,4.651116,3.347823,1.179957,1.252367
LINE325,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE326,0.000000,-0.127374,0.000000,0.545516,2.526480,1.252492
LINE327,0.647824,-0.841193,0.000000,-0.472270,0.000000,4.712014
LINE328,0.000000,1.574762,0.000000,3.597062,0.209168,1.252455
LINE329,0.259136,-0.841159,0.000000,1.405007,0.000000,4.690057
LINE330,0.000000,0.126013,0.000000,2.787442,0.225914,1.252369
LINE331,1.567686,-0.841024,4.651116,3.347823,0.954042,1.252366
LINE332,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE333,0.647824,-0.841193,0.000000,-0.425538,0.000000,-1.549579
LINE334,0.000000,2.352545,0.000000,1.480704,0.209168,1.252455
LINE335,0.259136,-0.841159,0.000000,1.602801,0.000000,4.702545
LINE336,0.000000,3.039717,0.000000,3.039717,0.225914,1.252369
LINE337,0.000000,3.996547,3.448505,3.347830,0.000000,-1.451874
LINE338,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE339,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE340,0.647824,-0.841193,0.000000,-0.442401,0.000000,-1.553721
LINE341,0.000000,1.796253,0.000000,0.071530,0.209168,1.252455
LINE342,0.142107,-0.841159,0.000000,2.678214,0.000000,4.666778
LINE343,0.117029,-0.841159,0.000000,1.100638,0.000000,4.689254
LINE344,0.000000,3.987985,3.448505,3.347830,0.000000,-1.453399
LINE345,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE346,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE347,0.647824,-0.841193,0.000000,-0.759397,0.000000,-1.556745
LINE348,0.142107,-0.841159,0.000000,1.483122,0.000000,1.572616
LINE349,0.117029,-0.841159,0.000000,2.821524,0.000000,-1.394034
LINE350,0.000000,3.912353,3.448505,3.347830,0.000000,-1.491219
LINE351,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE352,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE353,0.647824,-0.841193,0.000000,-0.803500,0.000000,-1.568839
LINE354,0.117029,-0.841159,0.000000,3.455105,0.000000,3.933618
LINE355,0.000000,3.663301,3.448505,3.347830,0.000000,-1.489166
LINE356,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE357,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE358,0.647824,-0.841193,0.000000,4.532665,0.000000,-1.184955
LINE359,0.117029,-0.841159,0.000000,4.159742,0.000000,4.273454
LINE360,0.000000,3.537313,3.448505,3.347830,0.000000,-1.535994
LINE361,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE362,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE363,0.647824,-0.841193,0.000000,-0.870328,0.000000,-1.370469
LINE364,0.117029,-0.841159,0.000000,-1.274867,0.000000,1.488566
LINE365,0.000000,3.944709,3.448505,3.347830,0.000000,1.466078
LINE366,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE367,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE368,0.647824,-0.841193,0.000000,3.602244,0.000000,-1.560985
LINE369,0.117029,-0.841159,0.000000,3.495600,0.000000,1.661050
LINE370,0.000000,3.526927,3.448505,3.347830,0.000000,-1.363804
LINE371,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE372,4.855564,-0.841092,4.689083,3.347859,6.994366,1.252485
LINE373,0.647824,-0.841193,0.000000,-0.706969,0.000000,4.633673
LINE374,0.117029,-0.841159,0.000000,3.421828,0.000000,1.676755
LINE375,0.000000,3.580287,3.448505,3.347830,0.000000,-1.180212
LINE376,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE377,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE378,0.000000,-1.274201,0.000000,2.364290,2.109061,1.252503
LINE379,0.647824,-0.841193,0.000000,0.468161,0.000000,-1.553420
LINE380,0.117029,-0.841159,0.000000,0.300231,0.000000,4.625022
LINE381,0.000000,3.592040,3.448505,3.347830,0.000000,-1.560648
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE383,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE384,0.000000,-0.457721,0.000000,4.156043,2.109061,1.252503
