# Result_no_control/output_current_peak.csv run at 2000-01-01 18:03:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE123,0.000000,4.523863,0.000000,3.797795,0.000000,3.540931
LINE124,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE125,0.000000,1.545864,0.000000,0.438716,0.000000,4.547748
LINE126,46.594058,-0.847003,83.341386,3.320943,69.008959,1.243870
LINE127,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE128,0.000000,4.581802,0.000000,3.907333,0.000000,3.672047
LINE129,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE130,0.000000,1.545864,0.000000,0.438716,0.000000,3.116661
LINE131,46.594058,-0.847003,0.000000,2.843433,0.000000,1.554489
LINE132,0.000000,-0.439390,83.341386,3.320943,69.008959,1.243870
LINE133,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE134,0.000000,-1.489284,0.000000,3.819941,0.000000,3.728451
LINE135,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE136,0.000000,1.545864,0.000000,0.438716,0.000000,1.608283
LINE137,46.594058,-0.847003,0.000000,2.840207,0.000000,1.562072
LINE138,0.000000,-0.431955,83.341386,3.320943,69.008959,1.243870
LINE139,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE140,0.000000,-1.490427,0.000000,3.825793,0.000000,3.734394
LINE141,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE142,0.000000,1.327195,0.000000,0.438716,0.000000,1.623831
LINE143,46.594058,-0.847003,0.000000,2.835295,0.000000,1.558383
LINE144,0.000000,-0.429388,83.341386,3.320943,69.008959,1.243870
LINE145,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE146,0.000000,-0.952629,0.000000,3.730153,0.000000,3.726103
LINE147,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE148,0.000000,1.300886,0.000000,0.220047,0.000000,3.116661
LINE149,46.594058,-0.847003,0.000000,2.837856,0.000000,1.549074
LINE150,0.000000,-0.609504,0.000000,3.209264,69.008959,1.243870
LINE151,0.000000,0.168351,83.341386,3.320943,0.000000,1.575506
LINE152,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE153,0.000000,3.936387,0.000000,4.097291,0.000000,3.350776
LINE154,36.319028,-0.849453,105.152518,3.320360,74.732745,1.242248
LINE155,0.000000,1.224114,0.000000,-0.488580,0.000000,1.746263
LINE156,46.594058,-0.847003,0.000000,2.770832,0.000000,1.544994
LINE157,0.000000,-0.618079,0.000000,3.195077,69.008959,1.243870
LINE158,0.000000,0.202478,83.341386,3.320943,0.000000,1.577815
LINE159,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE160,0.000000,-0.609758,0.000000,-1.260112,0.000000,3.964366
LINE161,0.000000,2.480576,34.859813,3.320116,0.000000,-1.562699
LINE162,36.319028,-0.849453,70.292706,3.320481,74.732745,1.242248
LINE163,0.000000,1.545864,0.000000,-0.024932,0.000000,3.116661
LINE164,46.594058,-0.847003,0.000000,2.821662,0.000000,1.547758
LINE165,0.000000,-0.616191,0.000000,3.234954,69.008959,1.243870
LINE166,0.000000,0.238368,83.341386,3.320943,0.000000,1.575065
LINE167,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE168,0.000000,1.936529,0.000000,-1.089320,0.000000,1.999824
LINE169,0.000000,2.516272,34.859813,3.320116,0.000000,-1.544511
LINE170,36.319028,-0.849453,70.292706,3.320481,74.732745,1.242248
LINE171,0.000000,1.545864,0.000000,-0.488580,0.000000,1.608283
LINE172,46.594058,-0.847003,0.000000,2.800065,0.000000,1.548409
LINE173,0.000000,-0.578941,0.000000,3.188991,0.000000,-1.500856
LINE174,0.000000,3.705735,0.000000,-1.300710,69.008959,1.243870
LINE175,0.000000,0.430583,83.341386,3.320943,0.000000,1.596669
LINE176,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE177,0.000000,-0.035151,34.859813,3.320116,0.000000,2.256848
LINE178,36.319028,-0.849453,70.292706,3.320481,0.000000,4.581535
LINE179,0.000000,4.084724,0.000000,0.938584,74.732745,1.242248
LINE180,0.000000,-0.024932,0.000000,-1.007726,0.000000,1.631591
LINE181,46.594058,-0.847003,0.000000,2.795674,0.000000,1.540057
LINE182,0.000000,-0.646755,0.000000,3.213593,0.000000,-1.566329
LINE183,0.000000,3.673174,0.000000,4.555700,69.008959,1.243870
LINE184,0.000000,0.549328,83.341386,3.320943,0.000000,1.596205
LINE185,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE186,36.319028,-0.849453,70.292706,3.320481,0.000000,-0.898178
LINE187,0.000000,4.096964,0.000000,0.923374,74.732745,1.242248
LINE188,0.000000,2.653013,0.000000,-0.488580,0.000000,1.670219
LINE189,46.594058,-0.847003,0.000000,2.777599,0.000000,1.511249
LINE190,0.000000,1.788101,0.000000,0.574834,0.000000,3.622931
LINE191,0.000000,-0.754137,0.000000,3.216328,0.000000,4.687433
LINE192,0.000000,4.039824,0.000000,-1.277800,69.008959,1.243870
LINE193,0.000000,0.555957,83.341386,3.320943,0.000000,1.593508
LINE194,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE195,36.319028,-0.849453,70.292706,3.320481,0.000000,-0.912133
LINE196,0.000000,2.676194,0.000000,0.542759,31.728978,1.242155
LINE197,0.000000,4.137233,0.000000,0.952570,43.003767,1.242316
LINE198,0.000000,2.653013,0.000000,-0.024932,0.000000,4.703081
LINE199,46.594058,-0.847003,0.000000,2.827041,0.000000,1.511659
LINE200,0.000000,0.451701,0.000000,0.107094,0.000000,4.075969
LINE201,0.000000,-1.080943,0.000000,2.913836,0.000000,-1.413450
LINE202,0.000000,3.337850,0.000000,-0.293313,69.008959,1.243870
LINE203,0.000000,0.618730,83.341386,3.320943,0.000000,1.578965
LINE204,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE205,36.319028,-0.849453,0.000000,0.037536,0.000000,1.686177
LINE206,0.000000,-1.064771,70.292706,3.320481,0.000000,-1.130633
LINE207,0.000000,0.002452,0.000000,-1.060844,31.728978,1.242155
LINE208,0.000000,3.786725,0.000000,1.074441,43.003767,1.242316
LINE209,0.000000,1.545864,0.000000,-0.488580,0.000000,4.703081
LINE210,46.594058,-0.847003,0.000000,2.823969,0.000000,1.489870
LINE211,0.000000,-1.359330,0.000000,3.474042,0.000000,-1.279965
LINE212,0.000000,2.816033,0.000000,-0.007792,69.008959,1.243870
LINE213,0.000000,0.672692,83.341386,3.320943,0.000000,1.580864
LINE214,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE215,36.319028,-0.849453,0.000000,4.138831,0.000000,2.077131
LINE216,0.000000,-1.333410,70.292706,3.320481,0.000000,-1.455945
LINE217,0.000000,-0.554398,0.000000,2.351169,43.003767,1.242316
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LINE219,46.594058,-0.847003,0.000000,2.821231,0.000000,1.484491
LINE220,0.000000,-1.260229,0.000000,3.854678,0.000000,-0.963640
LINE221,0.000000,3.056233,0.000000,-0.289666,69.008959,1.243870
LINE222,0.000000,0.611014,83.341386,3.320943,0.000000,1.584745
LINE223,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE224,36.319028,-0.849453,0.000000,-1.099179,0.000000,1.842544
LINE225,0.000000,-1.028150,70.292706,3.320481,0.000000,0.851122
LINE226,0.000000,-0.692307,0.000000,3.195066,43.003767,1.242316
LINE227,46.594058,-0.847003,0.000000,2.837050,0.000000,1.504779
LINE228,0.000000,-1.286937,0.000000,4.691533,0.000000,-1.273375
LINE229,0.000000,3.000410,0.000000,-0.351301,69.008959,1.243870
LINE230,0.000000,0.490792,83.341386,3.320943,0.000000,1.563573
LINE231,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE232,0.000000,-1.355340,70.292706,3.320481,0.000000,1.458903
LINE233,0.000000,-1.274943,0.000000,0.806983,0.000000,1.965784
LINE234,0.000000,0.431745,0.000000,2.957560,43.003767,1.242316
LINE235,46.594058,-0.847003,0.000000,2.877758,0.000000,0.150438
LINE236,0.000000,-1.113430,0.000000,4.519677,0.000000,-1.359097
LINE237,0.000000,2.897455,0.000000,-1.034419,69.008959,1.243870
LINE238,0.000000,0.521356,83.341386,3.320943,0.000000,1.578493
LINE239,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE240,0.000000,4.466185,70.292706,3.320481,0.000000,1.295213
LINE241,0.000000,0.024157,0.000000,2.729512,43.003767,1.242316
LINE242,46.594058,-0.847003,0.000000,3.083123,0.000000,1.407560
LINE243,0.000000,-0.892308,0.000000,3.640335,0.000000,-1.414819
LINE244,0.000000,3.139563,0.000000,-0.191695,69.008959,1.243870
LINE245,0.000000,0.432418,83.341386,3.320943,0.000000,1.563958
LINE246,589.746571,-0.831255,454.431951,3.312818,415.158721,1.247686
LINE247,0.000000,3.611153,35.688950,3.320485,0.000000,-1.525166
LINE248,0.000000,3.235101,34.603756,3.320478,0.000000,-1.487654
LINE249,0.000000,2.563643,0.000000,3.255858,43.003767,1.242316
LINE250,46.594058,-0.847003,0.000000,3.002237,0.000000,1.247275
LINE251,0.000000,-0.967495,0.000000,-0.929868,0.000000,-1.487829
LINE252,0.000000,2.791363,0.000000,-0.208568,69.008959,1.243870
LINE253,0.000000,0.410268,83.341386,3.320943,0.000000,1.569531
LINE254,37.623301,-0.844401,0.000000,-0.280738,0.000000,1.687279
LINE255,552.126743,-0.830359,454.431951,3.312818,415.158721,1.247686
LINE256,0.000000,0.558465,0.000000,3.447087,43.003767,1.242316
LINE257,46.594058,-0.847003,0.000000,3.166371,0.000000,-1.126735
LINE258,0.000000,-0.746099,0.000000,3.303668,0.000000,3.706048
LINE259,0.000000,3.003528,0.000000,-0.070746,69.008959,1.243870
LINE260,0.000000,0.424139,83.341386,3.320943,0.000000,1.583161
LINE261,37.623301,-0.844401,0.000000,-0.307938,0.000000,1.682461
LINE262,552.126743,-0.830359,454.431951,3.312818,415.158721,1.247686
LINE263,0.000000,1.100483,0.000000,3.269373,43.003767,1.242316
LINE264,46.594058,-0.847003,0.000000,1.794131,0.000000,-1.508853
LINE265,0.000000,-1.032050,0.000000,4.021571,0.000000,2.673368
LINE266,0.000000,3.171046,0.000000,-0.245895,69.008959,1.243870
LINE267,0.000000,3.164806,48.862159,3.321032,0.000000,1.756867
LINE268,0.000000,0.250041,34.479228,3.320817,0.000000,1.540085
LINE269,37.623301,-0.844401,0.000000,-0.270157,0.000000,1.722529
LINE270,0.000000,0.021879,0.000000,3.522982,44.537438,1.247692
LINE271,552.126743,-0.830359,454.431951,3.312818,370.621283,1.247685
LINE272,46.594058,-0.847003,0.000000,-0.145045,0.000000,-1.535107
LINE273,0.000000,-0.262302,0.000000,3.459493,0.000000,1.685915
LINE274,0.000000,2.729637,0.000000,0.337759,69.008959,1.243870
LINE275,0.000000,2.828293,48.862159,3.321032,0.000000,1.505395
LINE276,0.000000,0.660734,34.479228,3.320817,0.000000,1.554125
LINE277,37.623301,-0.844401,0.000000,-0.268763,0.000000,1.749768
LINE278,0.000000,-0.008333,0.000000,3.561883,44.537438,1.247692
LINE279,552.126743,-0.830359,454.431951,3.312818,370.621283,1.247685
LINE280,46.594058,-0.847003,0.000000,-1.082475,0.000000,4.603065
LINE281,0.000000,1.281073,0.000000,3.889451,0.000000,2.066809
LINE282,0.000000,2.081298,0.000000,-0.718807,69.008959,1.243870
LINE283,0.000000,0.493796,34.479228,3.320817,0.000000,1.567456
LINE284,37.623301,-0.844401,0.000000,-0.263055,0.000000,3.284132
LINE285,0.000000,-0.065099,0.000000,3.482978,44.537438,1.247692
LINE286,276.586932,-0.828762,144.956635,3.306690,86.340181,1.250382
LINE287,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE288,46.594058,-0.847003,0.000000,0.102104,0.000000,1.749728
LINE289,0.000000,-0.327060,0.000000,0.343478,0.000000,2.187786
LINE290,0.000000,3.058261,0.000000,0.539637,35.509983,1.243953
LINE291,0.000000,0.675447,0.000000,3.216442,33.498977,1.243783
LINE292,0.000000,1.119150,34.479228,3.320817,0.000000,3.739372
LINE293,37.623301,-0.844401,0.000000,-0.275199,0.000000,2.185702
LINE294,0.000000,-0.304525,0.000000,3.472328,44.537438,1.247692
LINE295,276.586932,-0.828762,144.956635,3.306690,86.340181,1.250382
LINE296,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE297,0.000000,3.425061,0.000000,0.969333,35.509983,1.243953
LINE298,0.000000,4.028169,0.000000,3.477664,33.498977,1.243783
LINE299,0.000000,1.625429,34.479228,3.320817,0.000000,1.625429
LINE300,37.623301,-0.844401,0.000000,-0.277649,0.000000,1.768565
LINE301,0.000000,-0.318919,0.000000,3.328309,44.537438,1.247692
LINE302,276.586932,-0.828762,144.956635,3.306690,86.340181,1.250382
LINE303,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE304,0.000000,3.225918,0.000000,1.554894,35.509983,1.243953
LINE305,0.000000,1.003069,0.000000,-1.090485,33.498977,1.243783
LINE306,0.000000,3.082315,34.479228,3.320817,0.000000,4.652475
LINE307,37.623301,-0.844401,0.000000,-0.383038,0.000000,1.771759
LINE308,0.000000,-0.382565,0.000000,3.206828,44.537438,1.247692
LINE309,276.586932,-0.828762,144.956635,3.306690,86.340181,1.250382
LINE310,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE311,0.000000,4.276932,0.000000,1.728213,35.509983,1.243953
LINE312,0.000000,2.853744,0.000000,0.102172,33.498977,1.243783
LINE313,0.000000,3.295665,34.479228,3.320817,0.000000,1.533873
LINE314,37.623301,-0.844401,0.000000,-0.432789,0.000000,1.888986
LINE315,0.000000,-0.656984,0.000000,2.993262,44.537438,1.247692
LINE316,71.110934,-0.841067,0.000000,4.415363,0.000000,-1.448066
LINE317,205.483244,-0.824503,144.956635,3.306690,86.340181,1.250382
LINE318,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE319,0.000000,3.295623,0.000000,2.287338,35.509983,1.243953
LINE320,0.000000,2.924519,0.000000,1.371983,33.498977,1.243783
LINE321,37.623301,-0.844401,0.000000,-0.501024,0.000000,1.846544
LINE322,0.000000,0.282464,0.000000,2.286906,44.537438,1.247692
LINE323,71.110934,-0.841067,0.000000,4.445178,0.000000,-1.467555
LINE324,205.483244,-0.824503,144.956635,3.306690,86.340181,1.250382
LINE325,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE326,0.000000,1.808210,0.000000,-0.298469,33.498977,1.243783
LINE327,37.623301,-0.844401,0.000000,-0.569291,0.000000,2.196832
LINE328,0.000000,0.548325,0.000000,2.844486,44.537438,1.247692
LINE329,71.110934,-0.841067,0.000000,4.466138,0.000000,-1.488166
LINE330,0.000000,-0.838292,0.000000,-0.950700,50.726589,1.249957
LINE331,205.483244,-0.824503,144.956635,3.306690,35.613603,1.250986
LINE332,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE333,37.623301,-0.844401,0.000000,-0.486829,0.000000,3.492917
LINE334,0.000000,0.582651,0.000000,-0.809391,44.537438,1.247692
LINE335,71.110934,-0.841067,0.000000,4.472369,0.000000,-1.472116
LINE336,0.000000,-0.298059,0.000000,3.295618,50.726589,1.249957
LINE337,0.000000,3.783618,36.032691,3.311934,0.000000,-1.507144
LINE338,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE339,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE340,37.623301,-0.844401,0.000000,-0.576383,0.000000,2.913340
LINE341,0.000000,4.393043,0.000000,2.256896,44.537438,1.247692
LINE342,35.994275,-0.841140,0.000000,2.030856,0.000000,4.483164
LINE343,35.116659,-0.840991,0.000000,4.396546,0.000000,-1.472996
LINE344,0.000000,3.803485,36.032691,3.311934,0.000000,-1.502869
LINE345,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE346,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE347,37.623301,-0.844401,0.000000,-0.522064,0.000000,1.773743
LINE348,35.994275,-0.841140,0.000000,2.976979,0.000000,1.085569
LINE349,35.116659,-0.840991,0.000000,4.245950,0.000000,-1.481794
LINE350,0.000000,4.063571,36.032691,3.311934,0.000000,-1.512514
LINE351,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE352,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE353,37.623301,-0.844401,0.000000,-0.888078,0.000000,3.611469
LINE354,35.116659,-0.840991,0.000000,4.180332,0.000000,-1.522915
LINE355,0.000000,3.377087,36.032691,3.311934,0.000000,-1.441709
LINE356,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE357,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE358,37.623301,-0.844401,0.000000,3.706453,0.000000,1.699631
LINE359,35.116659,-0.840991,0.000000,3.936570,0.000000,-1.554498
LINE360,0.000000,3.185876,36.032691,3.311934,0.000000,-1.422135
LINE361,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE362,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE363,37.623301,-0.844401,0.000000,3.133584,0.000000,1.884639
LINE364,35.116659,-0.840991,0.000000,3.472094,0.000000,-1.479429
LINE365,0.000000,3.073849,36.032691,3.311934,0.000000,-1.307379
LINE366,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE367,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE368,37.623301,-0.844401,0.000000,3.713416,0.000000,1.660211
LINE369,35.116659,-0.840991,0.000000,-0.070963,0.000000,1.505872
LINE370,0.000000,4.251681,36.032691,3.311934,0.000000,-1.339573
LINE371,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE372,275.540519,-0.831963,309.479314,3.315689,284.281511,1.246867
LINE373,37.623301,-0.844401,0.000000,0.601286,0.000000,1.613465
LINE374,35.116659,-0.840991,0.000000,2.318083,0.000000,1.258309
LINE375,0.000000,3.495114,36.032691,3.311934,0.000000,-1.504259
LINE376,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE377,275.540519,-0.831963,309.479314,3.315689,249.766118,1.246701
LINE378,0.000000,-0.444741,0.000000,-0.274072,34.515421,1.248061
LINE379,37.623301,-0.844401,0.000000,0.965709,0.000000,4.645587
LINE380,35.116659,-0.840991,0.000000,-0.024388,0.000000,4.669067
LINE381,0.000000,4.233196,36.032691,3.311934,0.000000,1.437377
LINE382,205.483244,-0.824503,108.924603,3.304955,35.613603,1.250986
LINE383,275.540519,-0.831963,309.479314,3.315689,249.766118,1.246701
