# Result_no_control/output_current_offpeak.csv run at 2000-01-01 00:01:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE101,0.000000,3.994691,0.000000,-0.134957,0.000000,3.869133
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024932
LINE103,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE104,3.196393,-0.841152,2.807263,3.347447,2.864993,1.253217
LINE105,0.000000,3.938504,0.000000,-0.039126,0.000000,4.151422
LINE106,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE107,3.196393,-0.841152,2.807263,3.347447,2.864993,1.253217
LINE108,0.000000,3.915978,0.000000,0.004745,0.000000,4.272339
LINE109,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE110,3.196393,-0.841152,2.807263,3.347447,2.864993,1.253217
LINE111,0.000000,3.955783,0.000000,0.032880,0.000000,4.279144
LINE112,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE113,3.196393,-0.841152,2.807263,3.347447,2.864993,1.253217
LINE114,0.000000,3.955083,0.000000,0.033188,0.000000,4.274138
LINE115,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE116,0.213035,-0.841214,0.371715,3.347471,0.455184,1.253202
LINE117,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE118,0.000000,3.959407,0.000000,0.035894,0.000000,4.275031
LINE119,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE120,0.000000,1.224114,0.000000,1.545864,0.000000,1.626439
LINE121,0.213035,-0.841214,0.371715,3.347471,0.455184,1.253202
LINE122,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE123,0.000000,3.904667,0.000000,-0.000912,0.000000,4.262109
LINE124,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE125,0.000000,0.957862,0.000000,1.545864,0.000000,1.624438
LINE126,0.213035,-0.841214,0.371715,3.347471,0.455184,1.253202
LINE127,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE128,0.000000,4.096555,0.000000,0.063956,0.000000,4.223524
LINE129,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE130,0.000000,1.224114,0.000000,0.438716,0.000000,3.116661
LINE131,0.213035,-0.841214,0.000000,2.876285,0.000000,-1.472507
LINE132,0.000000,4.174057,0.371715,3.347471,0.455184,1.253202
LINE133,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE134,0.000000,3.999621,0.000000,0.036754,0.000000,4.259086
LINE135,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE136,0.000000,0.871123,0.000000,0.871123,0.000000,1.627409
LINE137,0.213035,-0.841214,0.000000,2.842942,0.000000,-1.450022
LINE138,0.000000,4.173374,0.371715,3.347471,0.455184,1.253202
LINE139,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE140,0.000000,3.966340,0.000000,0.020821,0.000000,4.296897
LINE141,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE142,0.000000,1.267565,0.000000,0.355574,0.000000,3.116661
LINE143,0.213035,-0.841214,0.000000,2.907921,0.000000,-1.262110
LINE144,0.000000,4.165316,0.371715,3.347471,0.455184,1.253202
LINE145,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE146,0.000000,4.114888,0.000000,-0.018722,0.000000,4.367212
LINE147,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE148,0.000000,1.545864,0.000000,0.369859,0.000000,4.695834
LINE149,0.213035,-0.841214,0.000000,2.871825,0.000000,-1.390185
LINE150,0.000000,4.188367,0.000000,-0.962774,0.455184,1.253202
LINE151,0.000000,3.828859,0.371715,3.347471,0.000000,-1.559870
LINE152,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE153,0.000000,3.720657,0.000000,-0.507553,0.000000,4.469541
LINE154,0.363401,-0.841219,0.609759,3.347465,0.442637,1.253193
LINE155,0.000000,0.837238,0.000000,0.318092,0.000000,3.116661
LINE156,0.213035,-0.841214,0.000000,2.830956,0.000000,-1.455328
LINE157,0.000000,4.200180,0.000000,-0.957602,0.455184,1.253202
LINE158,0.000000,3.815330,0.371715,3.347471,0.000000,-1.548053
LINE159,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE160,0.000000,0.635315,0.000000,-0.791510,0.000000,4.043719
LINE161,0.000000,2.963757,0.204642,3.347465,0.000000,-1.569032
LINE162,0.363401,-0.841219,0.405116,3.347466,0.442637,1.253193
LINE163,0.000000,1.082217,0.000000,0.438716,0.000000,1.566918
LINE164,0.213035,-0.841214,0.000000,2.879564,0.000000,-1.352287
LINE165,0.000000,4.192855,0.000000,-0.950783,0.455184,1.253202
LINE166,0.000000,3.908758,0.371715,3.347471,0.000000,-1.542639
LINE167,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE168,0.000000,4.168614,0.000000,-0.256691,0.000000,2.588345
LINE169,0.000000,2.717380,0.204642,3.347465,0.000000,4.613242
LINE170,0.363401,-0.841219,0.405116,3.347466,0.442637,1.253193
LINE171,0.000000,0.438716,0.000000,0.618569,0.000000,1.600619
LINE172,0.213035,-0.841214,0.000000,2.798294,0.000000,-1.450963
LINE173,0.000000,4.235779,0.000000,-1.083106,0.000000,4.169381
LINE174,0.000000,2.120301,0.000000,-0.655479,0.455184,1.253202
LINE175,0.000000,3.557473,0.371715,3.347471,0.000000,-1.544507
LINE176,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE177,0.000000,2.484959,0.204642,3.347465,0.000000,4.440215
LINE178,0.363401,-0.841219,0.405116,3.347466,0.000000,-0.545531
LINE179,0.000000,-0.463795,0.000000,4.607863,0.442637,1.253193
LINE180,0.000000,-0.488580,0.000000,0.000000,0.000000,4.702349
LINE181,0.213035,-0.841214,0.000000,2.696054,0.000000,-1.414470
LINE182,0.000000,4.254743,0.000000,-1.125316,0.000000,4.197200
LINE183,0.000000,1.996134,0.000000,-0.653037,0.455184,1.253202
LINE184,0.000000,3.201550,0.371715,3.347471,0.000000,-1.560027
LINE185,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE186,0.363401,-0.841219,0.405116,3.347466,0.000000,-1.416053
LINE187,0.000000,-0.479991,0.000000,4.649132,0.442637,1.253193
LINE188,0.000000,0.000000,0.000000,0.438716,0.000000,-1.561013
LINE189,0.213035,-0.841214,0.000000,2.668341,0.000000,-1.480089
LINE190,0.000000,1.805757,0.000000,1.492552,0.000000,4.604199
LINE191,0.000000,4.239893,0.000000,4.386680,0.000000,4.518429
LINE192,0.000000,1.974838,0.000000,-0.632537,0.455184,1.253202
LINE193,0.000000,3.095453,0.371715,3.347471,0.000000,-1.557445
LINE194,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE195,0.363401,-0.841219,0.405116,3.347466,0.000000,-1.468445
LINE196,0.000000,1.398286,0.000000,2.565027,0.221318,1.253193
LINE197,0.000000,-0.445948,0.000000,-1.550121,0.221319,1.253194
LINE198,0.000000,1.545864,0.000000,0.438716,0.000000,-1.558392
LINE199,0.213035,-0.841214,0.000000,2.702485,0.000000,-1.414472
LINE200,0.000000,1.247549,0.000000,1.247549,0.000000,4.557727
LINE201,0.000000,4.241012,0.000000,-0.727228,0.000000,-1.211124
LINE202,0.000000,2.267510,0.000000,-0.492836,0.455184,1.253202
LINE203,0.000000,3.291129,0.371715,3.347471,0.000000,-1.556174
LINE204,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE205,0.363401,-0.841219,0.000000,-0.823509,0.000000,4.430482
LINE206,0.000000,2.009337,0.405116,3.347466,0.000000,-1.546249
LINE207,0.000000,2.379482,0.000000,2.379482,0.221318,1.253193
LINE208,0.000000,-0.421247,0.000000,-1.334497,0.221319,1.253194
LINE209,0.000000,1.545864,0.000000,0.760466,0.000000,-1.546756
LINE210,0.213035,-0.841214,0.000000,2.713907,0.000000,-1.449935
LINE211,0.000000,3.928683,0.000000,-0.725786,0.000000,-0.981701
LINE212,0.000000,2.438883,0.000000,-0.388793,0.455184,1.253202
LINE213,0.000000,3.327239,0.371715,3.347471,0.000000,-1.565112
LINE214,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE215,0.363401,-0.841219,0.000000,0.716310,0.000000,1.831852
LINE216,0.000000,1.736091,0.405116,3.347466,0.000000,-1.502058
LINE217,0.000000,-0.441449,0.000000,4.416126,0.221319,1.253194
LINE218,0.000000,0.000000,0.000000,1.545864,0.000000,3.116661
LINE219,0.213035,-0.841214,0.000000,2.701642,0.000000,-1.436999
LINE220,0.000000,4.114751,0.000000,3.201263,0.000000,-1.470029
LINE221,0.000000,2.461645,0.000000,-0.378321,0.455184,1.253202
LINE222,0.000000,3.398497,0.371715,3.347471,0.000000,4.699464
LINE223,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE224,0.363401,-0.841219,0.000000,0.302848,0.000000,4.668439
LINE225,0.000000,2.651742,0.405116,3.347466,0.000000,-1.258383
LINE226,0.000000,-0.394659,0.000000,4.442193,0.221319,1.253194
LINE227,0.213035,-0.841214,0.000000,2.578877,0.000000,-1.488453
LINE228,0.000000,3.843491,0.000000,3.902905,0.000000,-1.280961
LINE229,0.000000,2.421360,0.000000,-0.370631,0.455184,1.253202
LINE230,0.000000,3.388810,0.371715,3.347471,0.000000,4.705575
LINE231,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE232,0.000000,-0.028714,0.405116,3.347466,0.000000,1.609583
LINE233,0.000000,0.614841,0.000000,1.414880,0.000000,1.060504
LINE234,0.000000,-0.153297,0.000000,4.293968,0.221319,1.253194
LINE235,0.213035,-0.841214,0.000000,2.747890,0.000000,4.694358
LINE236,0.000000,4.638355,0.000000,3.997040,0.000000,1.118313
LINE237,0.000000,2.463158,0.000000,-0.438429,0.455184,1.253202
LINE238,0.000000,3.284524,0.371715,3.347471,0.000000,-1.546109
LINE239,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE240,0.000000,-0.224460,0.405116,3.347466,0.000000,1.549436
LINE241,0.000000,0.083424,0.000000,-0.016590,0.221319,1.253194
LINE242,0.213035,-0.841214,0.000000,3.241779,0.000000,-1.282657
LINE243,0.000000,4.530356,0.000000,3.414585,0.000000,-0.222160
LINE244,0.000000,2.724763,0.000000,-0.385219,0.455184,1.253202
LINE245,0.000000,2.958092,0.371715,3.347471,0.000000,-1.539172
LINE246,2.983358,-0.841148,2.435548,3.347443,2.409809,1.253220
LINE247,0.000000,0.529557,0.200470,3.347466,0.000000,4.642244
LINE248,0.000000,2.690141,0.204646,3.347466,0.000000,4.635557
LINE249,0.000000,-0.085926,0.000000,-0.104436,0.221319,1.253194
LINE250,0.213035,-0.841214,0.000000,1.911597,0.000000,-1.549866
LINE251,0.000000,-1.107840,0.000000,2.979468,0.000000,0.115218
LINE252,0.000000,2.627402,0.000000,-0.372231,0.455184,1.253202
LINE253,0.000000,2.946467,0.371715,3.347471,0.000000,-1.535335
LINE254,0.213058,-0.841204,0.000000,0.356068,0.000000,1.418542
LINE255,2.770300,-0.841143,2.435548,3.347443,2.409809,1.253220
LINE256,0.000000,0.058810,0.000000,3.612227,0.221319,1.253194
LINE257,0.213035,-0.841214,0.000000,2.631891,0.000000,4.625146
LINE258,0.000000,2.348428,0.000000,4.021998,0.000000,0.867880
LINE259,0.000000,2.675655,0.000000,-0.387198,0.455184,1.253202
LINE260,0.000000,3.015668,0.371715,3.347471,0.000000,-1.516417
LINE261,0.213058,-0.841204,0.000000,0.343269,0.000000,1.466567
LINE262,2.770300,-0.841143,2.435548,3.347443,2.409809,1.253220
LINE263,0.000000,0.925040,0.000000,3.030385,0.221319,1.253194
LINE264,0.213035,-0.841214,0.000000,-0.062531,0.000000,2.763889
LINE265,0.000000,-0.444907,0.000000,3.453369,0.000000,1.692956
LINE266,0.000000,2.630572,0.000000,-0.378359,0.455184,1.253202
LINE267,0.000000,2.771535,0.183769,3.347472,0.000000,4.614692
LINE268,0.000000,2.938448,0.187945,3.347471,0.000000,-1.567996
LINE269,0.213058,-0.841204,0.000000,0.406348,0.000000,1.502049
LINE270,0.000000,-0.510831,0.000000,-0.159397,0.208811,1.253217
LINE271,2.770300,-0.841143,2.435548,3.347443,2.200999,1.253221
LINE272,0.213035,-0.841214,0.000000,-0.004879,0.000000,-1.484043
LINE273,0.000000,-0.411614,0.000000,4.249723,0.000000,1.570788
LINE274,0.000000,2.914269,0.000000,-0.259789,0.455184,1.253202
LINE275,0.000000,2.698742,0.183769,3.347472,0.000000,4.599456
LINE276,0.000000,3.125804,0.187945,3.347471,0.000000,-1.566211
LINE277,0.213058,-0.841204,0.000000,0.342017,0.000000,1.388429
LINE278,0.000000,-0.827835,0.000000,-0.144728,0.208811,1.253217
LINE279,2.770300,-0.841143,2.435548,3.347443,2.200999,1.253221
LINE280,0.213035,-0.841214,0.000000,3.625072,0.000000,-1.435218
LINE281,0.000000,0.799254,0.000000,-1.136022,0.000000,1.503597
LINE282,0.000000,2.930318,0.000000,-0.231967,0.455184,1.253202
LINE283,0.000000,3.094302,0.187945,3.347471,0.000000,4.708315
LINE284,0.213058,-0.841204,0.000000,0.346519,0.000000,-1.355868
LINE285,0.000000,-1.128062,0.000000,-1.032090,0.208811,1.253217
LINE286,1.278597,-0.841132,0.822976,3.347424,0.442678,1.253223
LINE287,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE288,0.213035,-0.841214,0.000000,4.259331,0.000000,1.307918
LINE289,0.000000,3.105374,0.000000,1.804834,0.000000,2.150303
LINE290,0.000000,4.651485,0.000000,0.645808,0.225504,1.253203
LINE291,0.000000,3.291619,0.000000,-0.444535,0.229679,1.253202
LINE292,0.000000,2.536987,0.187945,3.347471,0.000000,-1.538451
LINE293,0.213058,-0.841204,0.000000,0.287056,0.000000,-0.123524
LINE294,0.000000,-0.893957,0.000000,-0.927797,0.208811,1.253217
LINE295,1.278597,-0.841132,0.822976,3.347424,0.442678,1.253223
LINE296,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE297,0.000000,-0.592558,0.000000,0.833841,0.225504,1.253203
LINE298,0.000000,-1.448017,0.000000,-0.604047,0.229679,1.253202
LINE299,0.000000,0.236476,0.187945,3.347471,0.000000,-1.552320
LINE300,0.213058,-0.841204,0.000000,0.281300,0.000000,0.089162
LINE301,0.000000,-0.953136,0.000000,-1.214724,0.208811,1.253217
LINE302,1.278597,-0.841132,0.822976,3.347424,0.442678,1.253223
LINE303,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE304,0.000000,-0.959298,0.000000,0.820060,0.225504,1.253203
LINE305,0.000000,4.464458,0.000000,-0.278964,0.229679,1.253202
LINE306,0.000000,2.597794,0.187945,3.347471,0.000000,0.047677
LINE307,0.213058,-0.841204,0.000000,0.377954,0.000000,0.861612
LINE308,0.000000,-0.824441,0.000000,4.377944,0.208811,1.253217
LINE309,1.278597,-0.841132,0.822976,3.347424,0.442678,1.253223
LINE310,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE311,0.000000,0.288483,0.000000,2.305574,0.225504,1.253203
LINE312,0.000000,3.221414,0.000000,0.504172,0.229679,1.253202
LINE313,0.000000,4.366649,0.187945,3.347471,0.000000,1.658033
LINE314,0.213058,-0.841204,0.000000,0.363168,0.000000,1.295042
LINE315,0.000000,-1.079974,0.000000,4.484111,0.208811,1.253217
LINE316,0.259026,-0.841191,0.000000,3.798745,0.000000,4.665271
LINE317,1.019571,-0.841117,0.822976,3.347424,0.442678,1.253223
LINE318,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE319,0.000000,-0.688647,0.000000,1.393954,0.225504,1.253203
LINE320,0.000000,2.955984,0.000000,0.870988,0.229679,1.253202
LINE321,0.213058,-0.841204,0.000000,0.434508,0.000000,1.341229
LINE322,0.000000,-0.840303,0.000000,-0.788138,0.208811,1.253217
LINE323,0.259026,-0.841191,0.000000,3.686555,0.000000,4.665083
LINE324,1.019571,-0.841117,0.822976,3.347424,0.442678,1.253223
LINE325,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE326,0.000000,-0.041178,0.000000,0.667194,0.229679,1.253202
LINE327,0.213058,-0.841204,0.000000,0.437140,0.000000,-0.969220
LINE328,0.000000,-0.529701,0.000000,-1.169430,0.208811,1.253217
LINE329,0.259026,-0.841191,0.000000,3.811492,0.000000,4.663657
LINE330,0.000000,-0.006656,0.000000,3.385412,0.225517,1.253224
LINE331,1.019571,-0.841117,0.822976,3.347424,0.217161,1.253223
LINE332,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE333,0.213058,-0.841204,0.000000,0.648110,0.000000,-1.248807
LINE334,0.000000,3.502733,0.000000,2.708507,0.208811,1.253217
LINE335,0.259026,-0.841191,0.000000,3.803465,0.000000,4.664004
LINE336,0.000000,-1.401869,0.000000,2.834697,0.225517,1.253224
LINE337,0.000000,-0.145951,0.225566,3.347441,0.000000,2.473317
LINE338,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE339,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE340,0.213058,-0.841204,0.000000,0.637153,0.000000,-0.754872
LINE341,0.000000,-0.224966,0.000000,3.199324,0.208811,1.253217
LINE342,0.142046,-0.841191,0.000000,4.190357,0.000000,-1.475706
LINE343,0.116980,-0.841191,0.000000,3.892076,0.000000,4.663106
LINE344,0.000000,-0.145028,0.225566,3.347441,0.000000,2.582577
LINE345,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE346,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE347,0.213058,-0.841204,0.000000,0.777858,0.000000,-1.328045
LINE348,0.142046,-0.841191,0.000000,1.709906,0.000000,1.482212
LINE349,0.116980,-0.841191,0.000000,4.666143,0.000000,4.690530
LINE350,0.000000,-0.142351,0.225566,3.347441,0.000000,3.607104
LINE351,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE352,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE353,0.213058,-0.841204,0.000000,0.552533,0.000000,1.446536
LINE354,0.116980,-0.841191,0.000000,3.347303,0.000000,4.683961
LINE355,0.000000,-0.092508,0.225566,3.347441,0.000000,-1.560761
LINE356,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE357,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE358,0.213058,-0.841204,0.000000,0.473817,0.000000,1.380809
LINE359,0.116980,-0.841191,0.000000,-1.160796,0.000000,4.668206
LINE360,0.000000,0.284045,0.225566,3.347441,0.000000,4.620526
LINE361,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE362,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE363,0.213058,-0.841203,0.000000,1.270531,0.000000,-1.401542
LINE364,0.116980,-0.841191,0.000000,3.174864,0.000000,4.669045
LINE365,0.000000,-0.161623,0.225566,3.347441,0.000000,4.553685
LINE366,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE367,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE368,0.213058,-0.841203,0.000000,3.394375,0.000000,1.556298
LINE369,0.116980,-0.841191,0.000000,2.950020,0.000000,4.675655
LINE370,0.000000,0.220423,0.225566,3.347441,0.000000,4.536613
LINE371,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE372,1.491704,-0.841153,1.612572,3.347452,1.758320,1.253220
LINE373,0.213058,-0.841203,0.000000,2.943243,0.000000,4.645089
LINE374,0.116980,-0.841191,0.000000,2.928348,0.000000,2.238966
LINE375,0.000000,-0.058455,0.225566,3.347441,0.000000,4.233522
LINE376,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
LINE377,1.491704,-0.841153,1.612572,3.347452,1.532797,1.253220
LINE378,0.000000,4.072834,0.000000,0.116546,0.225523,1.253221
LINE379,0.213058,-0.841203,0.000000,0.023096,0.000000,-1.482968
LINE380,0.116980,-0.841191,0.000000,3.382464,0.000000,4.664829
LINE381,0.000000,0.593472,0.225566,3.347441,0.000000,3.998032
LINE382,1.019571,-0.841117,0.597410,3.347417,0.217161,1.253223
