# Result_no_control/output_current_peak.csv run at 2000-01-01 18:03:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE52,414.862443,-0.840442,363.901799,3.331317,340.675209,1.249513
LINE53,0.000000,4.604905,0.000000,3.401642,0.000000,1.707070
LINE54,0.000000,1.966088,0.000000,-0.066815,0.000000,1.415299
LINE55,0.000000,-0.024932,0.000000,4.687457,0.000000,1.406156
LINE56,18.292958,-0.854937,0.000000,-0.594865,0.000000,4.640658
LINE57,0.000000,0.014830,20.771110,3.331819,0.000000,1.589643
LINE58,414.862443,-0.840442,363.901799,3.331317,340.675209,1.249513
LINE59,0.000000,4.046986,0.000000,3.237045,0.000000,1.453958
LINE60,0.000000,1.907873,0.000000,-0.508823,0.000000,1.276642
LINE61,0.000000,-0.190081,0.000000,3.580308,0.000000,1.436922
LINE62,18.292958,-0.854937,0.000000,0.047948,0.000000,-1.520423
LINE63,0.000000,0.709988,20.771110,3.331819,0.000000,1.676070
LINE64,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE65,38.136481,-0.848956,0.000000,1.577043,0.000000,-1.447253
LINE66,0.000000,2.504389,0.000000,4.356466,0.000000,1.034120
LINE67,0.000000,2.265724,0.000000,-0.410666,0.000000,1.278837
LINE68,0.000000,-0.488580,0.000000,4.687457,0.000000,1.491231
LINE69,18.292958,-0.854937,0.000000,2.880392,0.000000,4.430464
LINE70,0.000000,1.792868,20.771110,3.331819,0.000000,4.054955
LINE71,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE72,18.915497,-0.848957,0.000000,-0.032763,0.000000,-1.487016
LINE73,19.220984,-0.848955,0.000000,-0.400946,0.000000,1.611256
LINE74,0.000000,-0.211016,0.000000,-0.726190,0.000000,4.177832
LINE75,0.000000,2.266153,0.000000,-0.150481,0.000000,1.216922
LINE76,0.000000,-1.398333,0.000000,4.604316,0.000000,1.530241
LINE77,0.000000,2.712184,20.771110,3.331819,0.000000,1.324495
LINE78,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE79,0.000000,-0.083073,0.000000,3.697628,0.000000,4.235961
LINE80,0.000000,2.235901,0.000000,-0.186957,0.000000,1.240054
LINE81,0.000000,-1.273978,0.000000,4.559134,0.000000,1.527484
LINE82,0.000000,0.086690,20.771110,3.331819,0.000000,1.644396
LINE83,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE84,0.000000,2.438760,0.000000,2.438760,0.000000,4.404336
LINE85,0.000000,2.226120,0.000000,-0.169256,0.000000,1.255023
LINE86,0.000000,-1.096382,0.000000,4.592505,0.000000,1.534501
LINE87,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE88,0.000000,0.968472,0.000000,0.345951,0.000000,-1.290138
LINE89,0.000000,2.187597,0.000000,-0.170847,0.000000,1.252066
LINE90,0.000000,-1.076582,0.000000,4.687457,0.000000,1.499024
LINE91,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE92,0.000000,2.107456,0.000000,-0.210984,0.000000,1.178918
LINE93,0.000000,3.902059,0.000000,3.580308,0.000000,-1.548888
LINE94,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE95,0.000000,2.160877,0.000000,0.166129,0.000000,1.103096
LINE96,0.000000,0.000000,0.000000,-0.024932,0.000000,-1.517762
LINE97,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE98,0.000000,1.847949,0.000000,-0.511062,0.000000,4.512602
LINE99,0.000000,-0.024932,0.000000,-0.024932,0.000000,1.530241
LINE100,376.727484,-0.839580,363.901799,3.331317,340.675209,1.249513
LINE101,0.000000,1.550987,0.000000,-0.347866,0.000000,1.543580
LINE102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LINE103,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE104,355.854988,-0.839138,304.194162,3.330908,294.238465,1.249916
LINE105,0.000000,1.754980,0.000000,-0.450992,0.000000,1.710480
LINE106,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE107,355.854988,-0.839138,304.194162,3.330908,294.238465,1.249916
LINE108,0.000000,1.953635,0.000000,-0.223690,0.000000,1.611737
LINE109,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE110,355.854988,-0.839138,304.194162,3.330908,294.238465,1.249916
LINE111,0.000000,1.948583,0.000000,-0.166137,0.000000,2.318169
LINE112,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE113,355.854988,-0.839138,304.194162,3.330908,294.238465,1.249916
LINE114,0.000000,1.950656,0.000000,-0.164617,0.000000,2.309011
LINE115,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE116,30.226489,-0.845870,51.888755,3.333939,40.617271,1.247846
LINE117,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE118,0.000000,1.868179,0.000000,-0.232961,0.000000,2.397857
LINE119,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE120,0.000000,3.116661,0.000000,2.871682,0.000000,1.413825
LINE121,30.226489,-0.845870,51.888755,3.333939,40.617271,1.247846
LINE122,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE123,0.000000,1.575996,0.000000,-0.209659,0.000000,2.224523
LINE124,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE125,0.000000,2.919265,0.000000,2.871682,0.000000,-0.024932
LINE126,30.226489,-0.845870,51.888755,3.333939,40.617271,1.247846
LINE127,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE128,0.000000,1.614946,0.000000,-0.164900,0.000000,1.723174
LINE129,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE130,0.000000,2.871682,0.000000,2.133867,0.000000,-1.502251
LINE131,30.226489,-0.845870,0.000000,3.183827,0.000000,1.528854
LINE132,0.000000,1.813868,51.888755,3.333939,40.617271,1.247846
LINE133,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE134,0.000000,1.595797,0.000000,-0.092616,0.000000,1.751653
LINE135,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE136,0.000000,2.473160,0.000000,2.220605,0.000000,-1.533309
LINE137,30.226489,-0.845870,0.000000,3.219404,0.000000,1.529122
LINE138,0.000000,1.814228,51.888755,3.333939,40.617271,1.247846
LINE139,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE140,0.000000,1.525721,0.000000,-0.080415,0.000000,1.777873
LINE141,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE142,0.000000,2.653013,0.000000,1.790843,0.000000,-0.024932
LINE143,30.226489,-0.845870,0.000000,3.265804,0.000000,1.516541
LINE144,0.000000,1.814211,51.888755,3.333939,40.617271,1.247846
LINE145,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE146,0.000000,1.689587,0.000000,1.817802,0.000000,1.654002
LINE147,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE148,0.000000,2.794910,0.000000,1.224114,0.000000,-0.024932
LINE149,30.226489,-0.845870,0.000000,3.175936,0.000000,1.523706
LINE150,0.000000,1.775561,0.000000,3.729691,40.617271,1.247846
LINE151,0.000000,4.267036,51.888755,3.333939,0.000000,1.453869
LINE152,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE153,0.000000,1.917512,0.000000,4.175667,0.000000,2.563331
LINE154,20.873124,-0.847114,59.707793,3.333404,46.436919,1.246958
LINE155,0.000000,3.116661,0.000000,2.189366,0.000000,-0.024932
LINE156,30.226489,-0.845870,0.000000,3.145992,0.000000,1.520174
LINE157,0.000000,1.781358,0.000000,3.728414,40.617271,1.247846
LINE158,0.000000,4.062501,51.888755,3.333939,0.000000,1.443680
LINE159,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE160,0.000000,-0.656179,0.000000,1.073440,0.000000,-0.402766
LINE161,0.000000,2.394061,19.783093,3.333267,0.000000,1.955643
LINE162,20.873124,-0.847114,39.924701,3.333472,46.436919,1.246958
LINE163,0.000000,3.116661,0.000000,2.133867,0.000000,-0.024932
LINE164,30.226489,-0.845870,0.000000,3.202474,0.000000,1.520995
LINE165,0.000000,1.781897,0.000000,3.728156,40.617271,1.247846
LINE166,0.000000,-1.407607,51.888755,3.333939,0.000000,1.435634
LINE167,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE168,0.000000,-0.244977,0.000000,1.441688,0.000000,0.927902
LINE169,0.000000,1.914583,19.783093,3.333267,0.000000,1.870614
LINE170,20.873124,-0.847114,39.924701,3.333472,46.436919,1.246958
LINE171,0.000000,3.116661,0.000000,2.065011,0.000000,-0.024932
LINE172,30.226489,-0.845870,0.000000,3.100370,0.000000,1.516709
LINE173,0.000000,1.896566,0.000000,3.640195,0.000000,4.369139
LINE174,0.000000,-0.431482,0.000000,-1.398745,40.617271,1.247846
LINE175,0.000000,-1.233918,51.888755,3.333939,0.000000,0.491322
LINE176,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE177,0.000000,3.936658,19.783093,3.333267,0.000000,-1.543992
LINE178,20.873124,-0.847114,39.924701,3.333472,0.000000,0.126386
LINE179,0.000000,0.467877,0.000000,2.817319,46.436919,1.246958
LINE180,0.000000,3.902059,0.000000,2.133867,0.000000,-1.517762
LINE181,30.226489,-0.845870,0.000000,3.046355,0.000000,1.500767
LINE182,0.000000,1.895443,0.000000,3.625916,0.000000,4.202663
LINE183,0.000000,-0.434297,0.000000,-1.500871,40.617271,1.247846
LINE184,0.000000,3.129480,51.888755,3.333939,0.000000,0.073675
LINE185,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE186,20.873124,-0.847114,39.924701,3.333472,0.000000,-0.953810
LINE187,0.000000,0.492589,0.000000,2.803339,46.436919,1.246958
LINE188,0.000000,3.580308,0.000000,2.331263,0.000000,-0.024932
LINE189,30.226489,-0.845870,0.000000,3.055877,0.000000,1.508076
LINE190,0.000000,2.639678,0.000000,0.164433,0.000000,2.556587
LINE191,0.000000,2.034311,0.000000,3.635087,0.000000,-1.540311
LINE192,0.000000,-0.408899,0.000000,-1.389087,40.617271,1.247846
LINE193,0.000000,2.983819,51.888755,3.333939,0.000000,-0.854308
LINE194,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE195,20.873124,-0.847114,39.924701,3.333472,0.000000,-0.357837
LINE196,0.000000,1.762141,0.000000,3.382321,17.739613,1.246876
LINE197,0.000000,0.472244,0.000000,2.795764,28.697306,1.247009
LINE198,0.000000,3.116661,0.000000,2.331263,0.000000,4.710890
LINE199,30.226489,-0.845870,0.000000,3.087665,0.000000,1.499757
LINE200,0.000000,3.890007,0.000000,1.070727,0.000000,1.154515
LINE201,0.000000,2.599038,0.000000,3.061088,0.000000,-0.033716
LINE202,0.000000,-0.445097,0.000000,-1.149173,40.617271,1.247846
LINE203,0.000000,2.956292,51.888755,3.333939,0.000000,-1.079849
LINE204,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE205,20.873124,-0.847114,0.000000,3.290280,0.000000,1.598724
LINE206,0.000000,1.510510,39.924701,3.333472,0.000000,-0.023895
LINE207,0.000000,-0.544653,0.000000,3.113644,17.739613,1.246876
LINE208,0.000000,0.507309,0.000000,2.655231,28.697306,1.247009
LINE209,0.000000,2.653013,0.000000,1.545864,0.000000,-1.560586
LINE210,30.226489,-0.845870,0.000000,3.142179,0.000000,1.497066
LINE211,0.000000,2.256250,0.000000,3.180111,0.000000,-0.536096
LINE212,0.000000,-0.458704,0.000000,-0.594770,40.617271,1.247846
LINE213,0.000000,2.883537,51.888755,3.333939,0.000000,-1.134657
LINE214,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE215,20.873124,-0.847114,0.000000,3.861625,0.000000,4.560260
LINE216,0.000000,1.657400,39.924701,3.333472,0.000000,0.314764
LINE217,0.000000,0.229263,0.000000,3.055779,28.697306,1.247009
LINE218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LINE219,30.226489,-0.845870,0.000000,3.103040,0.000000,1.492856
LINE220,0.000000,3.130690,0.000000,3.006482,0.000000,-0.452544
LINE221,0.000000,-0.486028,0.000000,-0.513673,40.617271,1.247846
LINE222,0.000000,2.848111,51.888755,3.333939,0.000000,-0.783156
LINE223,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE224,20.873124,-0.847114,0.000000,-0.640827,0.000000,1.542241
LINE225,0.000000,1.498072,39.924701,3.333472,0.000000,-0.786363
LINE226,0.000000,0.008531,0.000000,3.582766,28.697306,1.247009
LINE227,30.226489,-0.845870,0.000000,3.250314,0.000000,1.493193
LINE228,0.000000,3.096911,0.000000,3.083808,0.000000,-0.101162
LINE229,0.000000,-0.440405,0.000000,-0.473355,40.617271,1.247846
LINE230,0.000000,2.628817,51.888755,3.333939,0.000000,-0.241279
LINE231,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE232,0.000000,-0.784690,39.924701,3.333472,0.000000,1.588295
LINE233,0.000000,-0.715252,0.000000,2.506523,0.000000,0.873881
LINE234,0.000000,0.011112,0.000000,3.297415,28.697306,1.247009
LINE235,30.226489,-0.845870,0.000000,3.826836,0.000000,1.525382
LINE236,0.000000,0.765486,0.000000,3.232120,0.000000,0.032991
LINE237,0.000000,-0.389331,0.000000,-0.740298,40.617271,1.247846
LINE238,0.000000,2.880375,51.888755,3.333939,0.000000,-0.816028
LINE239,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE240,0.000000,-1.110727,39.924701,3.333472,0.000000,1.562199
LINE241,0.000000,-0.512235,0.000000,-0.512235,28.697306,1.247009
LINE242,30.226489,-0.845870,0.000000,3.045023,0.000000,1.736245
LINE243,0.000000,-1.139142,0.000000,3.344228,0.000000,0.474782
LINE244,0.000000,-0.380610,0.000000,-0.529987,40.617271,1.247846
LINE245,0.000000,2.952573,51.888755,3.333939,0.000000,-0.930461
LINE246,325.629247,-0.838513,252.305694,3.330284,253.621296,1.250248
LINE247,0.000000,3.496283,20.476291,3.333475,0.000000,1.652378
LINE248,0.000000,3.654117,19.448410,3.333469,0.000000,1.544624
LINE249,0.000000,-0.949413,0.000000,-0.949413,28.697306,1.247009
LINE250,30.226489,-0.845870,0.000000,3.724739,0.000000,1.545842
LINE251,0.000000,-0.986473,0.000000,2.830167,0.000000,0.581858
LINE252,0.000000,-0.330447,0.000000,-0.499651,40.617271,1.247846
LINE253,0.000000,3.026142,51.888755,3.333939,0.000000,-0.828420
LINE254,21.199965,-0.844992,0.000000,-0.074275,0.000000,4.571070
LINE255,304.429757,-0.838062,252.305694,3.330284,253.621296,1.250248
LINE256,0.000000,-1.079557,0.000000,3.116219,28.697306,1.247009
LINE257,30.226489,-0.845870,0.000000,4.233501,0.000000,4.533949
LINE258,0.000000,4.457847,0.000000,3.188488,0.000000,0.751704
LINE259,0.000000,-0.320426,0.000000,-0.508952,40.617271,1.247846
LINE260,0.000000,3.243555,51.888755,3.333939,0.000000,-0.496004
LINE261,21.199965,-0.844992,0.000000,-0.065537,0.000000,4.556896
LINE262,304.429757,-0.838062,252.305694,3.330284,253.621296,1.250248
LINE263,0.000000,2.674668,0.000000,4.146131,28.697306,1.247009
LINE264,30.226489,-0.845870,0.000000,4.106440,0.000000,4.625574
LINE265,0.000000,-0.952488,0.000000,3.108165,0.000000,0.354952
LINE266,0.000000,-0.291750,0.000000,-0.434773,40.617271,1.247846
LINE267,0.000000,1.436164,32.726461,3.333997,0.000000,0.968178
LINE268,0.000000,3.079986,19.162295,3.333839,0.000000,-1.250997
LINE269,21.199965,-0.844992,0.000000,-0.039917,0.000000,4.548084
LINE270,0.000000,0.122449,0.000000,2.950320,29.828793,1.250176
LINE271,304.429757,-0.838062,252.305694,3.330284,223.792503,1.250258
LINE272,30.226489,-0.845870,0.000000,3.571177,0.000000,4.582653
LINE273,0.000000,-1.184036,0.000000,3.837847,0.000000,-0.757396
LINE274,0.000000,-0.221045,0.000000,-0.395940,40.617271,1.247846
LINE275,0.000000,1.021835,32.726461,3.333997,0.000000,1.596311
LINE276,0.000000,3.102966,19.162295,3.333839,0.000000,-1.506583
LINE277,21.199965,-0.844992,0.000000,0.013923,0.000000,4.604897
LINE278,0.000000,-1.349173,0.000000,2.918683,29.828793,1.250176
LINE279,304.429757,-0.838062,252.305694,3.330284,223.792503,1.250258
LINE280,30.226489,-0.845870,0.000000,-1.456662,0.000000,1.586038
LINE281,0.000000,0.455133,0.000000,3.777323,0.000000,1.382010
LINE282,0.000000,-0.325778,0.000000,-1.050009,40.617271,1.247846
LINE283,0.000000,3.085829,19.162295,3.333839,0.000000,-1.377339
LINE284,21.199965,-0.844992,0.000000,0.107145,0.000000,4.603213
LINE285,0.000000,-1.121231,0.000000,3.165371,29.828793,1.250176
LINE286,152.371853,-0.837244,78.757255,3.326791,57.129989,1.251901
LINE287,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE288,30.226489,-0.845870,0.000000,-0.589861,0.000000,-1.301930
LINE289,0.000000,0.007375,0.000000,0.493408,0.000000,3.565951
LINE290,0.000000,4.045746,0.000000,-0.231309,21.277178,1.247895
LINE291,0.000000,-0.405203,0.000000,-1.273032,19.340093,1.247793
LINE292,0.000000,3.041543,19.162295,3.333839,0.000000,-1.373224
LINE293,21.199965,-0.844992,0.000000,0.032905,0.000000,4.602368
LINE294,0.000000,-0.833220,0.000000,3.317843,29.828793,1.250176
LINE295,152.371853,-0.837244,78.757255,3.326791,57.129989,1.251901
LINE296,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE297,0.000000,-1.328531,0.000000,-0.192255,21.277178,1.247895
LINE298,0.000000,-0.282545,0.000000,-0.638097,19.340093,1.247793
LINE299,0.000000,3.032544,19.162295,3.333839,0.000000,1.638333
LINE300,21.199965,-0.844992,0.000000,0.025500,0.000000,4.623174
LINE301,0.000000,-0.704166,0.000000,3.179891,29.828793,1.250176
LINE302,152.371853,-0.837244,78.757255,3.326791,57.129989,1.251901
LINE303,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE304,0.000000,3.808235,0.000000,1.356397,21.277178,1.247895
LINE305,0.000000,-0.634952,0.000000,3.973348,19.340093,1.247793
LINE306,0.000000,3.321808,19.162295,3.333839,0.000000,-1.555733
LINE307,21.199965,-0.844992,0.000000,0.039119,0.000000,4.604962
LINE308,0.000000,4.457203,0.000000,3.000277,29.828793,1.250176
LINE309,152.371853,-0.837244,78.757255,3.326791,57.129989,1.251901
LINE310,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE311,0.000000,4.133382,0.000000,0.039683,21.277178,1.247895
LINE312,0.000000,0.705124,0.000000,0.705124,19.340093,1.247793
LINE313,0.000000,-0.109502,19.162295,3.333839,0.000000,-1.492773
LINE314,21.199965,-0.844992,0.000000,0.015784,0.000000,4.623574
LINE315,0.000000,3.884340,0.000000,3.088244,29.828793,1.250176
LINE316,37.824262,-0.843514,0.000000,-0.469887,0.000000,1.567266
LINE317,114.548579,-0.835174,78.757255,3.326791,57.129989,1.251901
LINE318,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE319,0.000000,3.979556,0.000000,-0.930508,21.277178,1.247895
LINE320,0.000000,2.427666,0.000000,0.199498,19.340093,1.247793
LINE321,21.199965,-0.844992,0.000000,-0.009501,0.000000,4.623816
LINE322,0.000000,2.872691,0.000000,2.872691,29.828793,1.250176
LINE323,37.824262,-0.843514,0.000000,-0.480871,0.000000,1.574070
LINE324,114.548579,-0.835174,78.757255,3.326791,57.129989,1.251901
LINE325,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE326,0.000000,-0.236111,0.000000,3.195552,19.340093,1.247793
LINE327,21.199965,-0.844992,0.000000,0.020884,0.000000,4.642017
LINE328,0.000000,3.033257,0.000000,2.456620,29.828793,1.250176
LINE329,37.824262,-0.843514,0.000000,-0.449611,0.000000,1.574100
LINE330,0.000000,1.224250,0.000000,3.604211,35.807095,1.251593
LINE331,114.548579,-0.835174,78.757255,3.326791,21.322898,1.252418
LINE332,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE333,21.199965,-0.844992,0.000000,-0.013803,0.000000,4.649665
LINE334,0.000000,-0.110837,0.000000,2.020310,29.828793,1.250176
LINE335,37.824262,-0.843514,0.000000,-0.427037,0.000000,1.574799
LINE336,0.000000,3.936474,0.000000,3.164537,35.807095,1.251593
LINE337,0.000000,0.322878,19.989704,3.329653,0.000000,1.563116
LINE338,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE339,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE340,21.199965,-0.844992,0.000000,-0.016634,0.000000,4.637505
LINE341,0.000000,4.645221,0.000000,2.886760,29.828793,1.250176
LINE342,19.322778,-0.843548,0.000000,0.216201,0.000000,-1.462467
LINE343,18.501484,-0.843478,0.000000,-0.456510,0.000000,1.573834
LINE344,0.000000,0.315433,19.989704,3.329653,0.000000,1.563588
LINE345,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE346,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE347,21.199965,-0.844992,0.000000,-0.042865,0.000000,4.650685
LINE348,19.322778,-0.843548,0.000000,0.342064,0.000000,-1.553202
LINE349,18.501484,-0.843478,0.000000,-0.493010,0.000000,1.597171
LINE350,0.000000,0.559891,19.989704,3.329653,0.000000,1.555304
LINE351,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE352,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE353,21.199965,-0.844992,0.000000,-0.143029,0.000000,4.636239
LINE354,18.501484,-0.843478,0.000000,-0.233028,0.000000,1.567718
LINE355,0.000000,1.131628,19.989704,3.329653,0.000000,1.536777
LINE356,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE357,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE358,21.199965,-0.844992,0.000000,0.135761,0.000000,4.666540
LINE359,18.501484,-0.843478,0.000000,-0.516770,0.000000,1.523156
LINE360,0.000000,2.045938,19.989704,3.329653,0.000000,1.581203
LINE361,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE362,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE363,21.199965,-0.844992,0.000000,0.169796,0.000000,1.959136
LINE364,18.501484,-0.843478,0.000000,0.805280,0.000000,1.571188
LINE365,0.000000,2.403720,19.989704,3.329653,0.000000,1.649134
LINE366,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE367,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE368,21.199965,-0.844992,0.000000,0.831537,0.000000,1.733369
LINE369,18.501484,-0.843478,0.000000,0.876547,0.000000,1.656807
LINE370,0.000000,2.388605,19.989704,3.329653,0.000000,1.619274
LINE371,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE372,152.058007,-0.838881,173.549137,3.331869,166.662618,1.249694
LINE373,21.199965,-0.844992,0.000000,0.611902,0.000000,4.687094
LINE374,18.501484,-0.843478,0.000000,2.046575,0.000000,1.723959
LINE375,0.000000,0.145494,19.989704,3.329653,0.000000,1.778032
LINE376,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
LINE377,152.058007,-0.838881,173.549137,3.331869,146.635915,1.249608
LINE378,0.000000,-0.323747,0.000000,0.995782,20.026707,1.250325
LINE379,21.199965,-0.844992,0.000000,0.403976,0.000000,-1.512133
LINE380,18.501484,-0.843478,0.000000,2.569014,0.000000,4.680359
LINE381,0.000000,0.436799,19.989704,3.329653,0.000000,1.711353
LINE382,114.548579,-0.835174,58.767661,3.325817,21.322898,1.252418
