# Result_no_EVs/output_voltage_end.csv run at 2000-01-02 00:00:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus82,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus83,251.879279,-0.523849,251.787177,3.664602,252.042538,1.570364
Bus84,251.678732,-0.523670,251.666675,3.664552,251.933495,1.570499
Bus85,251.757044,-0.523741,251.732377,3.664548,251.982571,1.570451
Bus86,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus87,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus88,251.673076,-0.523665,251.661620,3.664553,251.929633,1.570502
Bus89,251.757044,-0.523741,251.732377,3.664548,251.982571,1.570451
Bus90,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus91,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus92,251.667742,-0.523660,251.656852,3.664554,251.925990,1.570505
Bus93,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus94,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus95,251.664642,-0.523657,251.654081,3.664555,251.923873,1.570507
Bus96,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus97,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus98,251.662594,-0.523656,251.652250,3.664555,251.922475,1.570508
Bus99,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus100,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus101,251.659767,-0.523653,251.649723,3.664556,251.920544,1.570510
Bus102,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus103,251.989048,-0.524045,251.967799,3.664554,252.093172,1.570381
Bus104,251.659740,-0.523653,251.649763,3.664556,251.920344,1.570510
Bus105,251.658041,-0.523650,251.647825,3.664555,251.920281,1.570510
Bus106,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus107,251.659707,-0.523654,251.649812,3.664556,251.920101,1.570510
Bus108,251.657062,-0.523648,251.646749,3.664555,251.920132,1.570510
Bus109,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus110,251.659669,-0.523654,251.649868,3.664556,251.919820,1.570510
Bus111,251.618432,-0.523577,251.604277,3.664539,251.914253,1.570510
Bus112,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus113,251.659611,-0.523655,251.649954,3.664557,251.919392,1.570510
Bus114,251.614562,-0.523570,251.600023,3.664538,251.913664,1.570510
Bus115,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus116,251.659536,-0.523656,251.650064,3.664557,251.918841,1.570510
Bus117,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus118,251.603878,-0.523553,251.587273,3.664530,251.912060,1.570506
Bus119,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus120,251.659483,-0.523657,251.650143,3.664557,251.918446,1.570509
Bus121,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus122,251.614357,-0.523570,251.599953,3.664538,251.913635,1.570510
Bus123,251.584611,-0.523522,251.564279,3.664516,251.909167,1.570500
Bus124,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus125,251.659407,-0.523658,251.650254,3.664558,251.917887,1.570509
Bus126,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus127,251.614042,-0.523570,251.599846,3.664537,251.913589,1.570510
Bus128,251.575947,-0.523509,251.553939,3.664510,251.907866,1.570497
Bus129,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus130,251.659325,-0.523659,251.650375,3.664558,251.917282,1.570509
Bus131,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus132,251.610229,-0.523567,251.599857,3.664537,251.913631,1.570510
Bus133,251.614279,-0.523571,251.599424,3.664537,251.913112,1.570509
Bus134,251.573369,-0.523505,251.550863,3.664508,251.907479,1.570497
Bus135,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus136,251.659248,-0.523660,251.650489,3.664559,251.916712,1.570509
Bus137,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus138,251.609901,-0.523566,251.599858,3.664537,251.913635,1.570510
Bus139,251.614454,-0.523571,251.599111,3.664538,251.912756,1.570508
Bus140,251.570459,-0.523500,251.547390,3.664506,251.907042,1.570496
Bus141,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus142,251.659121,-0.523661,251.650676,3.664559,251.915775,1.570509
Bus143,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus144,251.609578,-0.523566,251.599859,3.664537,251.913638,1.570510
Bus145,251.614572,-0.523571,251.598901,3.664538,251.912518,1.570507
Bus146,251.567723,-0.523496,251.544124,3.664504,251.906632,1.570495
Bus147,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus148,251.658517,-0.523669,251.651566,3.664563,251.911318,1.570507
Bus149,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus150,251.609318,-0.523566,251.599860,3.664537,251.913641,1.570510
Bus151,251.614600,-0.523571,251.598983,3.664538,251.912251,1.570507
Bus152,251.614601,-0.523571,251.596243,3.664541,251.912526,1.570507
Bus153,251.564530,-0.523491,251.540314,3.664501,251.906152,1.570494
Bus154,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus155,251.658385,-0.523671,251.651760,3.664563,251.910348,1.570507
Bus156,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus157,251.608928,-0.523565,251.599861,3.664537,251.913645,1.570510
Bus158,251.614673,-0.523572,251.599202,3.664539,251.911541,1.570507
Bus159,251.614603,-0.523571,251.596081,3.664541,251.912527,1.570507
Bus160,251.563611,-0.523489,251.539217,3.664501,251.906014,1.570493
Bus161,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus162,251.658419,-0.523671,251.648692,3.664566,251.910357,1.570507
Bus163,251.657821,-0.523677,251.652712,3.664566,251.906654,1.570506
Bus164,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus165,251.608457,-0.523565,251.599862,3.664537,251.913650,1.570510
Bus166,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus167,251.614605,-0.523571,251.595933,3.664541,251.912527,1.570507
Bus168,251.558391,-0.523481,251.532987,3.664497,251.905230,1.570492
Bus169,251.823988,-0.523801,251.779687,3.664561,252.015454,1.570404
Bus170,251.658425,-0.523670,251.648112,3.664567,251.910359,1.570507
Bus171,251.657071,-0.523686,251.653975,3.664570,251.901749,1.570505
Bus172,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus173,251.608101,-0.523565,251.599864,3.664537,251.913654,1.570510
Bus174,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus175,251.614704,-0.523573,251.599300,3.664540,251.909299,1.570509
Bus176,251.614605,-0.523571,251.595872,3.664541,251.912527,1.570507
Bus177,251.555442,-0.523476,251.529469,3.664495,251.904788,1.570491
Bus178,251.658438,-0.523670,251.646916,3.664568,251.910362,1.570507
Bus179,251.656851,-0.523686,251.653907,3.664569,251.901836,1.570505
Bus180,251.657106,-0.523687,251.654104,3.664570,251.889903,1.570517
Bus181,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus182,251.607690,-0.523564,251.599865,3.664537,251.913659,1.570510
Bus183,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus184,251.614705,-0.523573,251.599302,3.664540,251.909083,1.570509
Bus185,251.614607,-0.523571,251.595740,3.664541,251.912528,1.570507
Bus186,251.553254,-0.523473,251.526857,3.664493,251.904459,1.570490
Bus187,251.655984,-0.523686,251.653638,3.664568,251.902176,1.570506
Bus188,251.657253,-0.523689,251.654640,3.664572,251.840875,1.570565
Bus189,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus190,251.607303,-0.523564,251.599866,3.664537,251.913663,1.570510
Bus191,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus192,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus193,251.614705,-0.523573,251.599304,3.664540,251.908875,1.570509
Bus194,251.614610,-0.523571,251.595402,3.664541,251.912529,1.570507
Bus195,251.551286,-0.523470,251.524509,3.664492,251.904164,1.570489
Bus196,251.654437,-0.523686,251.653158,3.664565,251.902783,1.570507
Bus197,251.657269,-0.523690,251.654697,3.664572,251.835656,1.570570
Bus198,251.657261,-0.523690,251.654668,3.664572,251.838353,1.570567
Bus199,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus200,251.606886,-0.523563,251.599867,3.664537,251.913668,1.570510
Bus201,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus202,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus203,251.614706,-0.523573,251.599306,3.664540,251.908708,1.570510
Bus204,251.614613,-0.523571,251.595205,3.664542,251.912529,1.570507
Bus205,251.548842,-0.523466,251.521592,3.664490,251.903797,1.570489
Bus206,251.650101,-0.523681,251.653171,3.664564,251.902830,1.570507
Bus207,251.654490,-0.523685,251.652988,3.664565,251.902801,1.570507
Bus208,251.657309,-0.523691,251.654842,3.664573,251.822461,1.570583
Bus209,251.657262,-0.523690,251.654672,3.664572,251.837997,1.570568
Bus210,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus211,251.606250,-0.523563,251.599869,3.664537,251.913675,1.570510
Bus212,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus213,251.614706,-0.523573,251.599308,3.664540,251.908575,1.570510
Bus214,251.614614,-0.523571,251.595066,3.664542,251.912530,1.570507
Bus215,251.544331,-0.523458,251.516209,3.664487,251.903119,1.570487
Bus216,251.635909,-0.523668,251.653214,3.664564,251.902986,1.570508
Bus217,251.654584,-0.523685,251.652681,3.664564,251.902832,1.570506
Bus218,251.657263,-0.523690,251.654675,3.664572,251.837709,1.570568
Bus219,251.614425,-0.523570,251.599976,3.664538,251.913645,1.570510
Bus220,251.604512,-0.523561,251.599874,3.664537,251.913694,1.570510
Bus221,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus222,251.614707,-0.523573,251.599311,3.664540,251.908294,1.570510
Bus223,251.614617,-0.523571,251.594800,3.664542,251.912531,1.570507
Bus224,251.540399,-0.523452,251.511515,3.664484,251.902529,1.570486
Bus225,251.629792,-0.523661,251.653232,3.664563,251.903053,1.570508
Bus226,251.654618,-0.523685,251.652572,3.664564,251.902843,1.570506
Bus227,251.657264,-0.523690,251.654678,3.664572,251.837480,1.570568
Bus228,251.604363,-0.523561,251.599875,3.664537,251.913695,1.570510
Bus229,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus230,251.614708,-0.523573,251.599313,3.664540,251.908073,1.570510
Bus231,251.614618,-0.523571,251.594667,3.664542,251.912531,1.570507
Bus232,251.537724,-0.523448,251.508323,3.664482,251.902127,1.570485
Bus233,251.654683,-0.523685,251.646581,3.664570,251.902861,1.570506
Bus234,251.654618,-0.523685,251.652572,3.664564,251.902843,1.570506
Bus235,251.657265,-0.523690,251.654681,3.664572,251.837129,1.570569
Bus236,251.604295,-0.523561,251.599875,3.664537,251.913696,1.570510
Bus237,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus238,251.614708,-0.523573,251.599315,3.664540,251.907920,1.570510
Bus239,251.614619,-0.523571,251.594573,3.664542,251.912531,1.570507
Bus240,251.535966,-0.523445,251.506226,3.664480,251.901863,1.570484
Bus241,251.654693,-0.523685,251.645711,3.664571,251.902864,1.570506
Bus242,251.657266,-0.523690,251.654686,3.664572,251.836718,1.570569
Bus243,251.604222,-0.523561,251.599875,3.664536,251.913697,1.570510
Bus244,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus245,251.614708,-0.523573,251.599316,3.664540,251.907767,1.570510
Bus246,251.614631,-0.523571,251.593496,3.664543,251.912535,1.570507
Bus247,251.532184,-0.523439,251.501712,3.664478,251.901295,1.570483
Bus248,251.654709,-0.523685,251.644276,3.664573,251.902868,1.570505
Bus249,251.654706,-0.523685,251.644477,3.664572,251.902868,1.570505
Bus250,251.657268,-0.523690,251.654693,3.664572,251.836086,1.570570
Bus251,251.604152,-0.523561,251.599875,3.664536,251.913697,1.570510
Bus252,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus253,251.614709,-0.523573,251.599319,3.664540,251.907543,1.570511
Bus254,251.614635,-0.523571,251.593178,3.664544,251.912536,1.570507
Bus255,251.531209,-0.523438,251.501715,3.664478,251.901306,1.570483
Bus256,251.529761,-0.523435,251.498716,3.664476,251.900892,1.570482
Bus257,251.657275,-0.523690,251.654718,3.664573,251.833776,1.570572
Bus258,251.604074,-0.523561,251.599876,3.664536,251.913698,1.570510
Bus259,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus260,251.614712,-0.523573,251.599328,3.664540,251.906701,1.570512
Bus261,251.614636,-0.523571,251.593107,3.664544,251.912536,1.570507
Bus262,251.531074,-0.523438,251.501715,3.664478,251.901308,1.570483
Bus263,251.520675,-0.523421,251.487481,3.664470,251.899380,1.570479
Bus264,251.657308,-0.523691,251.654841,3.664573,251.822531,1.570583
Bus265,251.603913,-0.523560,251.599876,3.664536,251.913700,1.570510
Bus266,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus267,251.614712,-0.523573,251.599330,3.664540,251.906504,1.570512
Bus268,251.614646,-0.523571,251.592187,3.664545,251.912539,1.570507
Bus269,251.614636,-0.523571,251.593077,3.664544,251.912536,1.570507
Bus270,251.531012,-0.523438,251.501716,3.664478,251.901308,1.570483
Bus271,251.520678,-0.523421,251.487493,3.664470,251.898310,1.570480
Bus272,251.517611,-0.523415,251.483667,3.664467,251.898992,1.570478
Bus273,251.603745,-0.523560,251.599877,3.664536,251.913702,1.570510
Bus274,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus275,251.614713,-0.523573,251.599331,3.664540,251.906414,1.570512
Bus276,251.614656,-0.523571,251.591275,3.664546,251.912541,1.570507
Bus277,251.614636,-0.523571,251.593042,3.664544,251.912536,1.570507
Bus278,251.530938,-0.523438,251.501716,3.664478,251.901309,1.570483
Bus279,251.520678,-0.523421,251.487493,3.664470,251.898232,1.570480
Bus280,251.506505,-0.523397,251.469840,3.664459,251.897585,1.570473
Bus281,251.603108,-0.523560,251.599879,3.664536,251.913709,1.570510
Bus282,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus283,251.614713,-0.523573,251.599332,3.664540,251.906355,1.570512
Bus284,251.614637,-0.523571,251.593010,3.664544,251.912536,1.570507
Bus285,251.530824,-0.523438,251.501716,3.664478,251.901310,1.570483
Bus286,251.520678,-0.523421,251.487494,3.664470,251.898168,1.570480
Bus287,251.499777,-0.523387,251.466755,3.664451,251.899008,1.570477
Bus288,251.506036,-0.523395,251.467590,3.664460,251.896792,1.570471
Bus289,251.599725,-0.523556,251.599889,3.664536,251.913746,1.570511
Bus290,251.614698,-0.523573,251.599278,3.664539,251.911294,1.570507
Bus291,251.614713,-0.523573,251.599334,3.664540,251.906139,1.570512
Bus292,251.614713,-0.523573,251.599332,3.664540,251.906331,1.570512
Bus293,251.614637,-0.523571,251.592978,3.664544,251.912536,1.570507
Bus294,251.530723,-0.523438,251.501717,3.664478,251.901311,1.570483
Bus295,251.520679,-0.523421,251.487495,3.664470,251.898077,1.570480
Bus296,251.496681,-0.523382,251.465335,3.664447,251.899663,1.570479
Bus297,251.504071,-0.523387,251.458159,3.664465,251.893469,1.570462
Bus298,251.614714,-0.523573,251.599335,3.664540,251.906040,1.570512
Bus299,251.614713,-0.523573,251.599332,3.664540,251.906313,1.570512
Bus300,251.614637,-0.523571,251.592944,3.664544,251.912536,1.570507
Bus301,251.530645,-0.523438,251.501717,3.664478,251.901312,1.570483
Bus302,251.520680,-0.523421,251.487500,3.664470,251.897668,1.570480
Bus303,251.476451,-0.523353,251.456061,3.664421,251.903944,1.570491
Bus304,251.503637,-0.523386,251.456078,3.664466,251.892735,1.570460
Bus305,251.614714,-0.523573,251.599337,3.664540,251.905871,1.570512
Bus306,251.614713,-0.523573,251.599332,3.664540,251.906293,1.570512
Bus307,251.614639,-0.523571,251.592744,3.664544,251.912537,1.570507
Bus308,251.530547,-0.523438,251.501717,3.664478,251.901313,1.570483
Bus309,251.520680,-0.523421,251.487500,3.664470,251.897589,1.570481
Bus310,251.474940,-0.523350,251.455368,3.664419,251.904263,1.570492
Bus311,251.503493,-0.523385,251.455386,3.664466,251.892491,1.570459
Bus312,251.614715,-0.523573,251.599341,3.664540,251.905549,1.570513
Bus313,251.614713,-0.523573,251.599333,3.664540,251.906254,1.570512
Bus314,251.614649,-0.523571,251.591898,3.664545,251.912539,1.570507
Bus315,251.530445,-0.523437,251.501717,3.664478,251.901314,1.570483
Bus316,251.520680,-0.523421,251.487501,3.664470,251.897531,1.570481
Bus317,251.474616,-0.523350,251.455369,3.664419,251.904267,1.570492
Bus318,251.449874,-0.523312,251.442422,3.664389,251.909255,1.570504
Bus319,251.503417,-0.523385,251.455025,3.664466,251.892364,1.570459
Bus320,251.614718,-0.523573,251.599351,3.664540,251.904599,1.570514
Bus321,251.614713,-0.523573,251.599335,3.664540,251.906105,1.570512
Bus322,251.530326,-0.523437,251.501718,3.664478,251.901316,1.570483
Bus323,251.520681,-0.523421,251.487502,3.664470,251.897464,1.570481
Bus324,251.472948,-0.523349,251.455374,3.664419,251.904285,1.570492
Bus325,251.437845,-0.523294,251.436209,3.664375,251.911650,1.570511
Bus326,251.503353,-0.523384,251.454716,3.664467,251.892255,1.570459
Bus327,251.614715,-0.523573,251.599340,3.664540,251.905598,1.570513
Bus328,251.530257,-0.523437,251.501718,3.664478,251.901316,1.570483
Bus329,251.520681,-0.523421,251.487503,3.664470,251.897397,1.570481
Bus330,251.472365,-0.523348,251.455376,3.664419,251.904292,1.570492
Bus331,251.437852,-0.523294,251.436232,3.664375,251.909526,1.570513
Bus332,251.414557,-0.523257,251.423865,3.664346,251.917390,1.570522
Bus333,251.503280,-0.523384,251.454365,3.664467,251.892132,1.570458
Bus334,251.529950,-0.523437,251.501719,3.664477,251.901320,1.570483
Bus335,251.520683,-0.523421,251.487509,3.664470,251.896812,1.570481
Bus336,251.471097,-0.523347,251.455380,3.664419,251.904305,1.570492
Bus337,251.437854,-0.523294,251.436241,3.664375,251.908685,1.570514
Bus338,251.414771,-0.523256,251.404311,3.664365,251.917449,1.570521
Bus339,251.409487,-0.523253,251.424145,3.664338,251.918185,1.570528
Bus340,251.503222,-0.523384,251.454088,3.664467,251.892034,1.570458
Bus341,251.529830,-0.523437,251.501719,3.664477,251.901321,1.570483
Bus342,251.520686,-0.523421,251.487522,3.664470,251.895615,1.570482
Bus343,251.470592,-0.523346,251.455381,3.664419,251.904311,1.570492
Bus344,251.470846,-0.523346,251.455381,3.664419,251.904308,1.570492
Bus345,251.414879,-0.523255,251.394481,3.664374,251.917478,1.570520
Bus346,251.405143,-0.523250,251.424386,3.664332,251.918867,1.570534
Bus347,251.503174,-0.523384,251.453856,3.664467,251.891952,1.570458
Bus348,251.529788,-0.523437,251.501719,3.664477,251.901322,1.570483
Bus349,251.469837,-0.523345,251.455384,3.664419,251.904319,1.570492
Bus350,251.470811,-0.523346,251.455381,3.664419,251.904309,1.570492
Bus351,251.414889,-0.523255,251.393566,3.664375,251.917481,1.570520
Bus352,251.402087,-0.523247,251.424555,3.664327,251.919346,1.570537
Bus353,251.503130,-0.523384,251.453646,3.664467,251.891878,1.570458
Bus354,251.529757,-0.523437,251.501719,3.664477,251.901322,1.570483
Bus355,251.470773,-0.523346,251.455381,3.664419,251.904309,1.570492
Bus356,251.414893,-0.523255,251.393188,3.664376,251.917482,1.570520
Bus357,251.398226,-0.523245,251.424768,3.664321,251.919951,1.570542
Bus358,251.503094,-0.523383,251.453473,3.664467,251.891817,1.570458
Bus359,251.529734,-0.523437,251.501720,3.664477,251.901322,1.570483
Bus360,251.470739,-0.523346,251.455381,3.664419,251.904309,1.570492
Bus361,251.414896,-0.523255,251.392921,3.664376,251.917483,1.570520
Bus362,251.395807,-0.523243,251.424902,3.664318,251.920331,1.570545
Bus363,251.503052,-0.523383,251.453272,3.664467,251.891746,1.570457
Bus364,251.529722,-0.523437,251.501720,3.664477,251.901322,1.570483
Bus365,251.470704,-0.523346,251.455381,3.664419,251.904310,1.570492
Bus366,251.414899,-0.523255,251.392649,3.664376,251.917483,1.570520
Bus367,251.392092,-0.523240,251.425107,3.664312,251.920913,1.570550
Bus368,251.503006,-0.523383,251.453051,3.664467,251.891668,1.570457
Bus369,251.529705,-0.523437,251.501720,3.664477,251.901323,1.570483
Bus370,251.470653,-0.523346,251.455381,3.664419,251.904310,1.570492
Bus371,251.414902,-0.523255,251.392327,3.664377,251.917484,1.570520
Bus372,251.388389,-0.523237,251.425312,3.664306,251.921494,1.570555
Bus373,251.502755,-0.523382,251.451846,3.664468,251.891244,1.570456
Bus374,251.529677,-0.523437,251.501720,3.664477,251.901323,1.570483
Bus375,251.470592,-0.523346,251.455381,3.664419,251.904311,1.570492
Bus376,251.414907,-0.523255,251.391921,3.664377,251.917486,1.570520
Bus377,251.384234,-0.523234,251.425542,3.664300,251.922146,1.570560
Bus378,251.500822,-0.523374,251.442625,3.664472,251.888460,1.570447
Bus379,251.502756,-0.523382,251.451850,3.664468,251.890882,1.570456
Bus380,251.529549,-0.523437,251.501720,3.664477,251.901324,1.570483
Bus381,251.470211,-0.523346,251.455383,3.664419,251.904315,1.570492
Bus382,251.414911,-0.523255,251.391558,3.664377,251.917487,1.570520
